datetime,R_CS,Cum_R_CS,Equity_CS
2020-03-03 22:00:00+00:00,0.0,0.0,1.0
2020-03-03 23:00:00+00:00,-0.0009138828860282914,-0.0009138828860282914,0.9990865345777558
2020-03-04 00:00:00+00:00,0.00044730724509262087,-0.00046657564093567053,0.9995335331885523
2020-03-04 01:00:00+00:00,-0.003908497302470138,-0.004375072943405808,0.9956344837460732
2020-03-04 02:00:00+00:00,0.0014552306738001687,-0.0029198422696056396,0.9970844163240185
2020-03-04 03:00:00+00:00,-0.0010373877256205065,-0.003957229995226146,0.9960505895214489
2020-03-04 04:00:00+00:00,-0.00013328075758848993,-0.004090510752814636,0.9959178439906899
2020-03-04 05:00:00+00:00,0.0014900945327936516,-0.002600416220020984,0.9974029619334016
2020-03-04 06:00:00+00:00,-0.0020859211913962458,-0.00468633741141723,0.9953246263344591
2020-03-04 07:00:00+00:00,-0.003919316040429666,-0.008605653451846895,0.9914312691934115
2020-03-04 08:00:00+00:00,0.0003315434560441956,-0.008274109995802699,0.9917600262384422
2020-03-04 09:00:00+00:00,0.00034998594605066633,-0.007924124049752033,0.9921071890569906
2020-03-04 10:00:00+00:00,-0.0004498239574297075,-0.00837394800718174,0.9916610158322406
2020-03-04 11:00:00+00:00,0.0029629406774379172,-0.005411007329743823,0.9946036058012837
2020-03-04 12:00:00+00:00,0.0012620302887471554,-0.004148977040996668,0.9958596180731608
2020-03-04 13:00:00+00:00,-0.0006352109764208081,-0.004784188017417475,0.9952272379814378
2020-03-04 14:00:00+00:00,0.0011044599178573733,-0.003679728099560102,0.9963270338033525
2020-03-04 15:00:00+00:00,-0.0028262731583221447,-0.006506001257882247,0.9935151169451302
2020-03-04 16:00:00+00:00,-0.002018209994616753,-0.008524211252499,0.9915120168245646
2020-03-04 17:00:00+00:00,0.0013805269794586522,-0.007143684273040347,0.9928817711881294
2020-03-04 18:00:00+00:00,0.002372591097394969,-0.004771093175645378,0.995240270409975
2020-03-04 19:00:00+00:00,-0.0032995821915250225,-0.008070675367170401,0.9919618050947798
2020-03-04 20:00:00+00:00,0.0014375765967925406,-0.006633098770377861,0.9933888516693109
2020-03-04 21:00:00+00:00,0.0010370465700046867,-0.0055960522003731744,0.994419576533082
2020-03-04 22:00:00+00:00,0.00032272068643712315,-0.005273331513936051,0.9947405480907222
2020-03-04 23:00:00+00:00,0.0003857902409744802,-0.0048875412729615705,0.9951243833216596
