datetime,R_CS,Cum_R_CS,Equity_CS
2020-03-03 10:00:00+00:00,0.0,0.0,1.0
2020-03-03 11:00:00+00:00,0.0012783391218968918,0.0012783391218968918,1.00127915654563
2020-03-03 12:00:00+00:00,0.0013245976071242864,0.002602936729021178,1.0026063273100132
2020-03-03 13:00:00+00:00,0.001859005127700166,0.004461941856721344,1.0044719111412288
2020-03-03 14:00:00+00:00,-0.0024606702221243925,0.002001271634596951,1.0020032755152215
2020-03-03 15:00:00+00:00,-0.0002520546427559137,0.0017492169918410375,1.0017507477643042
2020-03-03 16:00:00+00:00,0.0014340017705666683,0.003183218762407706,1.0031882905833964
2020-03-03 17:00:00+00:00,0.0020517006760388183,0.005234919438446524,1.0052486455704894
2020-03-03 18:00:00+00:00,-0.009060440689214288,-0.0038255212507677635,0.9961817867337323
2020-03-03 19:00:00+00:00,-0.002793433693761931,-0.006618954944529694,0.9934029020875915
2020-03-03 20:00:00+00:00,-0.00087120819118007,-0.007490163135709764,0.9925378182309386
2020-03-03 21:00:00+00:00,0.0007599243998858323,-0.006730238735823932,0.9932923585973279
2020-03-03 22:00:00+00:00,0.002109257383244567,-0.004620981352579365,0.9953896789550689
2020-03-03 23:00:00+00:00,-0.0009138828860282914,-0.005534864238607656,0.9944804249016846
2020-03-04 00:00:00+00:00,0.00044730724509262087,-0.005087556993515035,0.9949253627053788
2020-03-04 01:00:00+00:00,-0.003908497302470138,-0.008996054295985174,0.9910442891325996
2020-03-04 02:00:00+00:00,0.0014552306738001687,-0.007540823622185005,0.992487537055867
2020-03-04 03:00:00+00:00,-0.0010373877256205065,-0.008578211347805512,0.9914584765267621
2020-03-04 04:00:00+00:00,-0.00013328075758848993,-0.008711492105394002,0.9913263429955173
2020-03-04 05:00:00+00:00,0.0014900945327936516,-0.00722139757260035,0.9928046140677235
2020-03-04 06:00:00+00:00,-0.0020859211913962458,-0.009307318763996595,0.9907358602631312
2020-03-04 07:00:00+00:00,-0.003919316040429666,-0.013226634804426261,0.9868604527484464
2020-03-04 08:00:00+00:00,0.0003315434560441956,-0.012895091348382065,0.9871876941179537
2020-03-04 09:00:00+00:00,0.00034998594605066633,-0.012545105402331398,0.9875332564044537
2020-03-04 10:00:00+00:00,-0.0004498239574297075,-0.012994929359761105,0.9870891401815115
2020-03-04 11:00:00+00:00,0.0028766136621417447,-0.01011831569761936,0.9899327022417947
2020-03-04 12:00:00+00:00,0.0011024048530089182,-0.009015910844610443,0.991024610608857
2020-03-04 13:00:00+00:00,-0.0011152516491137576,-0.0101311624937242,0.9899199848599005
2020-03-04 14:00:00+00:00,0.0015158624818433584,-0.008615300011880841,0.991421705338283
2020-03-04 15:00:00+00:00,-0.0007550262314690573,-0.009370326243349898,0.9906734384604119
2020-03-04 16:00:00+00:00,-0.001091802063376663,-0.01046212830672656,0.9895924093984337
2020-03-04 17:00:00+00:00,0.0013805269794586522,-0.009081601327267909,0.9909595118620682
2020-03-04 18:00:00+00:00,0.0022426651486022854,-0.006838936178665623,0.9931843961256828
2020-03-04 19:00:00+00:00,-0.002868365905075726,-0.00970730208374135,0.9903396616864462
2020-03-04 20:00:00+00:00,0.0014661537786271543,-0.008241148305114196,0.9917927168644305
2020-03-04 21:00:00+00:00,0.000274124932929803,-0.007967023372184393,0.9920646292436999
2020-03-04 22:00:00+00:00,-7.402547366888951e-05,-0.008041048845853282,0.9919911939076862
2020-03-04 23:00:00+00:00,0.0003857902409744802,-0.007655258604878801,0.9923739682599858
2020-03-05 00:00:00+00:00,-0.0029774888407510408,-0.010632747445629842,0.9894235803968159
2020-03-05 01:00:00+00:00,0.0009190837935922615,-0.009713663652037581,0.9903333615930912
2020-03-05 02:00:00+00:00,0.0018546493735671435,-0.007859014278470437,0.9921717870321137
2020-03-05 03:00:00+00:00,-0.0020858873736942117,-0.009944901652164648,0.9901043853621204
2020-03-05 04:00:00+00:00,-0.0023421367377674603,-0.012287038389932108,0.9877881390485655
2020-03-05 05:00:00+00:00,0.0014605180977740118,-0.010826520292158096,0.9892318755474173
2020-03-05 06:00:00+00:00,-0.0007591305320839379,-0.011585650824242033,0.9884812043921251
2020-03-05 07:00:00+00:00,0.00040494963706745797,-0.011180701187174576,0.9888815705556868
2020-03-05 08:00:00+00:00,-0.00034803415990386564,-0.01152873534707844,0.9885374658725995
2020-03-05 09:00:00+00:00,-0.0005723473221776252,-0.012101082669256066,0.9879718409835211
2020-03-05 10:00:00+00:00,-0.0005825140630510294,-0.012683596732307095,0.987396501080311
2020-03-05 11:00:00+00:00,-0.0005786572847252441,-0.01326225401703234,0.9868253021821889
2020-03-05 12:00:00+00:00,0.00040604783796932716,-0.012856206179063013,0.9872260818249405
2020-03-05 13:00:00+00:00,-0.00010546107951074602,-0.01296166725857376,0.9871219733864208
2020-03-05 14:00:00+00:00,0.0030632764061839994,-0.00989839085238976,0.9901504369798847
2020-03-05 15:00:00+00:00,-0.003552385822336148,-0.013450776674725908,0.9866392807887169
2020-03-05 16:00:00+00:00,-8.41689854552785e-05,-0.013534945660181187,0.9865562398562271
2020-03-05 17:00:00+00:00,-0.0010520746828118245,-0.014587020342993012,0.9855188548120618
2020-03-05 18:00:00+00:00,0.0009938163522997035,-0.013593203990693309,0.9864987664109065
2020-03-05 19:00:00+00:00,0.00127552379277151,-0.012317680197921798,0.9877578718977968
2020-03-05 20:00:00+00:00,0.0006692229304039188,-0.011648457267517879,0.9884191233529972
2020-03-05 21:00:00+00:00,-0.0008133283523192614,-0.01246178561983714,0.9876155408884982
2020-03-05 22:00:00+00:00,0.0008047905005046309,-0.011656995119332509,0.9884106844130165
2020-03-05 23:00:00+00:00,-0.000626914098655574,-0.012283909217988083,0.987791230012333
2020-03-06 00:00:00+00:00,0.0011826607571549068,-0.011101248460833176,0.9889601430138528
2020-03-06 01:00:00+00:00,-0.0009202457950408167,-0.012021494255873993,0.9880504752239568
2020-03-06 02:00:00+00:00,0.0008684862763843615,-0.011153007979489631,0.9889089562375929
2020-03-06 03:00:00+00:00,-0.0001873533040146274,-0.011340361283504258,0.9887236982321638
2020-03-06 04:00:00+00:00,-0.0005102821645252733,-0.011850643448029531,0.9882192988672572
2020-03-06 05:00:00+00:00,-0.004088994234672074,-0.015939637682701603,0.9841867260537641
2020-03-06 06:00:00+00:00,-0.0015467691705259585,-0.01748640685322756,0.9826655930919234
2020-03-06 07:00:00+00:00,-0.003917334600516478,-0.02140374145374404,0.9788236930802827
2020-03-06 08:00:00+00:00,0.0006401582175115197,-0.02076358323623252,0.9794504957159266
2020-03-06 09:00:00+00:00,-2.6635013044938236e-05,-0.020790218249277456,0.979424408386616
2020-03-06 10:00:00+00:00,0.00013561109759603965,-0.020654607151681416,0.9795572382120453
2020-03-06 11:00:00+00:00,-0.002068288430487314,-0.02272289558216873,0.9775333250488353
2020-03-06 12:00:00+00:00,0.001959030583901857,-0.020763864998266872,0.9794502197440013
2020-03-06 13:00:00+00:00,0.00012808248083658437,-0.020635782517430288,0.9795756781923451
2020-03-06 14:00:00+00:00,0.0007824495411669772,-0.01985333297626331,0.9803424466719879
2020-03-06 15:00:00+00:00,-0.002006292238470196,-0.021859625214733506,0.9783775649527466
2020-03-06 16:00:00+00:00,0.0022460297854845846,-0.019613595429248922,0.9805774997397843
2020-03-06 17:00:00+00:00,0.00010197572462375035,-0.01951161970462517,0.9806774999395798
2020-03-06 18:00:00+00:00,3.3040583552110356e-05,-0.01947857912107306,0.9807099026317532
2020-03-06 19:00:00+00:00,0.0003243801507427262,-0.019154198970330334,0.9810280770597483
2020-03-06 20:00:00+00:00,0.0005069055516737977,-0.018647293418656535,0.9815254916988277
2020-03-06 21:00:00+00:00,-0.00117065844772273,-0.019817951866379264,0.9803771328894324
2020-03-06 22:00:00+00:00,0.0009745335009919067,-0.018843418365387356,0.9813330089400057
2020-03-06 23:00:00+00:00,0.002087216284211302,-0.016756202081176053,0.9833834022392677
2020-03-07 00:00:00+00:00,-0.0006847543275363615,-0.017440956408712415,0.9827102566949217
2020-03-07 01:00:00+00:00,0.0007114400276066351,-0.01672951638110578,0.9834096448639438
2020-03-07 02:00:00+00:00,-0.0009144652678360043,-0.017643981648941782,0.9825107619608988
2020-03-07 03:00:00+00:00,0.00011806021951878906,-0.017525921429422994,0.9826267642446282
2020-03-07 04:00:00+00:00,-0.00221404960435516,-0.019739971033778152,0.9804535864954375
2020-03-07 05:00:00+00:00,0.00105608430465152,-0.01868388672912663,0.9814895750889335
2020-03-07 06:00:00+00:00,0.0011815576892580208,-0.01750232903986861,0.9826499470315044
2020-03-07 07:00:00+00:00,0.0004356441983457927,-0.017066684841522815,0.9830781260400121
2020-03-07 08:00:00+00:00,0.000585784574978261,-0.016480900266544554,0.9836541667436522
2020-03-07 09:00:00+00:00,-0.0018149045760926968,-0.01829580484263725,0.9818705473342361
2020-03-07 10:00:00+00:00,0.0022727392571254413,-0.01602306558551181,0.9841046208442161
2020-03-07 11:00:00+00:00,-0.001683227667302347,-0.017706293252814156,0.9824495420468744
2020-03-07 12:00:00+00:00,-0.0020221792391948846,-0.01972847249200904,0.9804648603467707
2020-03-07 13:00:00+00:00,0.002144825581573455,-0.017583646910435586,0.9825700432791447
2020-03-07 14:00:00+00:00,0.0007938447788928243,-0.016789802131542762,0.9833503610625184
2020-03-07 15:00:00+00:00,-0.0023016192530792654,-0.019091421384622026,0.9810896655671069
2020-03-07 16:00:00+00:00,0.0036971013634384594,-0.015394320021183567,0.9847235668187847
2020-03-07 17:00:00+00:00,-0.00219521793930074,-0.017589537960484306,0.982564254926893
2020-03-07 18:00:00+00:00,0.0004482063485824173,-0.01714133161190189,0.9830047451717294
2020-03-07 19:00:00+00:00,0.0024741242977394206,-0.014667207314162468,0.9854398322083979
2020-03-07 20:00:00+00:00,-0.001696609176647036,-0.016363816490809504,0.9837693434300412
2020-03-07 21:00:00+00:00,-2.0230019271917817e-06,-0.016365839492736695,0.9837673532647766
2020-03-07 22:00:00+00:00,-0.00046120268941497375,-0.01682704218215167,0.9833137417271633
2020-03-07 23:00:00+00:00,-0.0009289344404986668,-0.017755976622650337,0.982400731855469
2020-03-08 00:00:00+00:00,0.0012774116814997295,-0.016478564941150606,0.983656463898889
2020-03-08 01:00:00+00:00,0.0009459087262955743,-0.015532656214855032,0.9845873533305775
2020-03-08 02:00:00+00:00,-0.0012256231670658001,-0.016758279381920833,0.9833813594583156
2020-03-08 03:00:00+00:00,-0.0010987794752904429,-0.017857058857211276,0.9823014336129874
2020-03-08 04:00:00+00:00,-0.0006150062326212651,-0.01847206508983254,0.9816974978401705
2020-03-08 05:00:00+00:00,-0.0005942318398903764,-0.019066296929722917,0.9811143152198146
2020-03-08 06:00:00+00:00,0.0017632856327639136,-0.017303011296959003,0.9828458261214577
2020-03-08 07:00:00+00:00,-0.0023288905673903037,-0.019631901864349308,0.9805595490257317
2020-03-08 08:00:00+00:00,0.0004848726161128565,-0.01914702924823645,0.981035110783642
2020-03-08 09:00:00+00:00,0.0015767506912937994,-0.017570278556942653,0.9825831787106141
