datetime,R_TS_RB,Cum_R_TS_RB,Equity_TS_RB
2020-03-26 22:00:00+00:00,0.0,0.0,1.0
2020-03-26 23:00:00+00:00,0.0,0.0,1.0
2020-03-27 00:00:00+00:00,0.006320898473764764,0.006320898473764764,1.0063409175097269
2020-03-27 01:00:00+00:00,-0.005799416545161289,0.0005214819286034744,1.0005216179239431
2020-03-27 02:00:00+00:00,-0.0005020987575493517,1.9383171054122676e-05,1.000019383358909
2020-03-27 03:00:00+00:00,-0.0004993913664411284,-0.0004800081953870057,0.9995201069901161
2020-03-27 04:00:00+00:00,-0.00604191412892836,-0.006521922324315366,0.9934992992508686
2020-03-27 05:00:00+00:00,0.009968268231360083,0.003446345907044717,1.0034522913851962
2020-03-27 06:00:00+00:00,0.0006799897674852457,0.004126335674529963,1.0041348607192784
2020-03-27 07:00:00+00:00,-0.003846150808657367,0.000280184865872596,1.0002802241213182
2020-03-27 08:00:00+00:00,-0.0061837610970973565,-0.0059035762312247605,0.9941138156333706
2020-03-27 09:00:00+00:00,-0.0006185727942924988,-0.006522149025517259,0.9934990740234089
2020-03-27 10:00:00+00:00,-0.0009992690518952471,-0.007521418077412506,0.9925067970040778
2020-03-27 11:00:00+00:00,0.004399491409589108,-0.0031219266678233987,0.9968829414779206
2020-03-27 12:00:00+00:00,-0.0014789534718595444,-0.004600880139682943,0.9954096876960198
2020-03-27 13:00:00+00:00,0.0008815597927782202,-0.0037193203469047227,0.996287587757878
2020-03-27 14:00:00+00:00,-0.0004975086767706143,-0.004216829023675337,0.995792049315968
2020-03-27 15:00:00+00:00,0.004586513555540352,0.00036968453186501504,1.0003697528736128
2020-03-27 16:00:00+00:00,0.01023931835498648,0.010609002886851494,1.0106654778958
2020-03-27 17:00:00+00:00,-0.0002495158793276081,0.010359487007523887,1.0104133322688538
2020-03-27 18:00:00+00:00,-0.0012323204061674429,0.009127166601356443,1.009168946199487
2020-03-27 19:00:00+00:00,-0.0009597801533131759,0.008167386448043268,1.0082008305370014
2020-03-27 20:00:00+00:00,-0.00025118931544185555,0.007916197132601412,1.007947613064644
2020-03-27 21:00:00+00:00,-0.002698642679834826,0.0052175544527665865,1.005231189593716
2020-03-27 22:00:00+00:00,-0.004108778878973752,0.0011087755737928346,1.0011093904926773
2020-03-27 23:00:00+00:00,0.03134379295518366,0.03245256852897649,1.0329848959888164
2020-03-28 00:00:00+00:00,0.00967255091019452,0.04212511943917101,1.0430249732865904
2020-03-28 01:00:00+00:00,0.0010850399672538264,0.043210159406424836,1.0441573112743439
2020-03-28 02:00:00+00:00,0.001772982344546589,0.04498314175097143,1.046010225859204
2020-03-28 03:00:00+00:00,0.00806175932637155,0.05304490107734298,1.0544769912093415
2020-03-28 04:00:00+00:00,-0.01064349916796285,0.04240140190938013,1.043313182614459
2020-03-28 05:00:00+00:00,-0.003123744802845026,0.03927765710653511,1.0400592233975752
2020-03-28 06:00:00+00:00,0.00032378705604949184,0.0396014441625846,1.0403960356364153
2020-03-28 07:00:00+00:00,0.0004616911297396736,0.04006313529232427,1.0408764881592845
2020-03-28 08:00:00+00:00,0.004596778102403652,0.04465991339472792,1.045672180329179
2020-03-28 09:00:00+00:00,0.0017576512771090226,0.04641756467183694,1.047511723536525
2020-03-28 10:00:00+00:00,0.0016183291693270692,0.04803589384116401,1.0492083147651936
2020-03-28 11:00:00+00:00,-0.00030003294614909526,0.047735860895014914,1.0488935649234128
2020-03-28 12:00:00+00:00,-0.0026021659691100123,0.0451336949259049,1.0461677178748838
2020-03-28 13:00:00+00:00,-0.0003474084896869751,0.04478628643621793,1.045804333453129
2020-03-28 14:00:00+00:00,-0.0002238083144932546,0.044562478121724675,1.0455702999382692
2020-03-28 15:00:00+00:00,-0.0027790926219386563,0.04178338549978602,1.042668597149971
2020-03-28 16:00:00+00:00,0.0011985523843747708,0.04298193788416079,1.043919039293713
2020-03-28 17:00:00+00:00,-0.019316288231563613,0.023665649652597178,1.0239479033133998
2020-03-28 18:00:00+00:00,-0.01942279764659462,0.004242852006002558,1.0042518656459132
2020-03-28 19:00:00+00:00,0.00923399743242267,0.013476849438425227,1.0135680715085442
2020-03-28 20:00:00+00:00,0.010411312058065397,0.023888161496490624,1.024175769199906
2020-03-28 21:00:00+00:00,0.000566024013863734,0.02445418551035436,1.0247556413749968
2020-03-28 22:00:00+00:00,-0.0012789714853050087,0.02317521402504935,1.0234458459043454
2020-03-28 23:00:00+00:00,-0.0006829270125874647,0.022492287012461885,1.0227471456980348
2020-03-29 00:00:00+00:00,-0.0033848044618497906,0.019107482550612096,1.0192911987477966
2020-03-29 01:00:00+00:00,0.0017891807420899442,0.02089666329270204,1.0211165273656517
2020-03-29 02:00:00+00:00,0.0022743754864692606,0.0231710387791713,1.0234415727752166
2020-03-29 03:00:00+00:00,0.0003471864384421081,0.023518225217613407,1.0237969594989775
2020-03-29 04:00:00+00:00,-0.0014832608823308756,0.02203496433528253,1.0222795271697152
2020-03-29 05:00:00+00:00,-0.007206718886412248,0.014828245448870283,1.0149387292988306
2020-03-29 06:00:00+00:00,-0.000392567612767866,0.014435677836102417,1.0145403754202955
2020-03-29 07:00:00+00:00,-0.0008424233881199968,0.013593254447982421,1.0136860627768491
2020-03-29 08:00:00+00:00,0.00022434658950174326,0.013817601037484164,1.0139135052998818
2020-03-29 09:00:00+00:00,0.008910696879044794,0.02272829791652896,1.0229885536628585
2020-03-29 10:00:00+00:00,-0.011643626361922075,0.011084671554606884,1.011146334152278
2020-03-29 11:00:00+00:00,-0.0037655158956012807,0.007319155659005603,1.0073460061464439
2020-03-29 12:00:00+00:00,0.000229440955844905,0.007548596614850508,1.007577159093923
2020-03-29 13:00:00+00:00,-0.0032034021885319394,0.004345194426318568,1.0043546484718822
