datetime,R_PASSIVE_EQUAL,Cum_R_PASSIVE_EQUAL,Equity_PASSIVE_EQUAL
2020-03-03 22:00:00+00:00,0.0,0.0,1.0
2020-03-03 23:00:00+00:00,-0.002538136983497169,-0.002538136983497169,0.9974650813627326
2020-03-04 00:00:00+00:00,0.003946067875373682,0.0014079308918765127,1.001408922491888
2020-03-04 01:00:00+00:00,0.004476027720850038,0.005883958612726551,1.005901303098597
2020-03-04 02:00:00+00:00,0.0015095830761426095,0.0073935416888691605,1.0074209414035735
2020-03-04 03:00:00+00:00,-0.0029358380232177733,0.004457703665651387,1.0044676540063662
2020-03-04 04:00:00+00:00,0.005870822739058517,0.010328526404709904,1.0103820497472609
2020-03-04 05:00:00+00:00,-0.0007933979880614706,0.009535128416648433,1.0095807325855644
2020-03-04 06:00:00+00:00,-0.004291433223109884,0.005243695193538549,1.0052574674251187
2020-03-04 07:00:00+00:00,0.002970989095606415,0.008214684289144965,1.0082485173874165
2020-03-04 08:00:00+00:00,-0.0004429191092897868,0.0077717651798551775,1.0078020437353077
2020-03-04 09:00:00+00:00,-0.009270661763053143,-0.0014988965831979652,0.9985022262012363
2020-03-04 10:00:00+00:00,-0.002315880945326906,-0.003814777528524871,0.996192489491646
2020-03-04 11:00:00+00:00,-0.0013536651538597053,-0.0051684426823845765,0.9948448907366018
2020-03-04 12:00:00+00:00,-0.001000959496126802,-0.0061694021785113785,0.9938495895072552
2020-03-04 13:00:00+00:00,0.005535201712715031,-0.0006342004657963474,0.9993660005968121
2020-03-04 14:00:00+00:00,-0.0065162543045689195,-0.007150454770365267,0.9928750489075102
2020-03-04 15:00:00+00:00,-0.006817388008288583,-0.013967842778653851,0.9861292549297224
2020-03-04 16:00:00+00:00,0.0014016654548726986,-0.012566177323781152,0.9875124474004894
2020-03-04 17:00:00+00:00,0.002846053696607808,-0.009720123627173345,0.990326964084863
2020-03-04 18:00:00+00:00,-0.0023111560567266455,-0.012031279683899991,0.9880408067744505
2020-03-04 19:00:00+00:00,0.0038197277779485426,-0.008211551905951449,0.9918220707919486
2020-03-04 20:00:00+00:00,-0.005238226856063822,-0.01344977876201527,0.9866402653690873
2020-03-04 21:00:00+00:00,0.0030448708456577837,-0.010404907916357486,0.9896490358824851
2020-03-04 22:00:00+00:00,0.004558512977590254,-0.005846394938767232,0.9941706619714565
2020-03-04 23:00:00+00:00,0.0011486639795722075,-0.004697730959195024,0.9953132861203773
2020-03-05 00:00:00+00:00,0.010619285142470604,0.0059215541832755795,1.005939121242896
2020-03-05 01:00:00+00:00,0.0009289526582376493,0.006850506841513229,1.0068740252371435
2020-03-05 02:00:00+00:00,0.007695942278006828,0.014546449119520057,1.0146527635843354
2020-03-05 03:00:00+00:00,-0.005368195351322745,0.009178253768197312,1.0092205030987489
2020-03-05 04:00:00+00:00,0.003502765024942569,0.01268101879313988,1.0127617638608786
2020-03-05 05:00:00+00:00,0.008161531300627523,0.020842550093767405,1.0210612729788802
2020-03-05 06:00:00+00:00,-0.0007090372889660417,0.020133512804801364,1.0203375590624153
2020-03-05 07:00:00+00:00,-0.004810461845816858,0.015323050958984506,1.0154410508400005
2020-03-05 08:00:00+00:00,0.003832739528214975,0.01915579048719948,1.019340439791747
2020-03-05 09:00:00+00:00,0.01468693415592079,0.03384272464312027,1.034421904859705
2020-03-05 10:00:00+00:00,0.003347701426874566,0.037190426069994835,1.0378906434576285
2020-03-05 11:00:00+00:00,-0.000488408745063855,0.03670201732493098,1.03738385236162
2020-03-05 12:00:00+00:00,-0.0015266651078835415,0.03517535221704744,1.0358013229343346
2020-03-05 13:00:00+00:00,-0.0003962629655578909,0.03477908925148955,1.0353909545426476
2020-03-05 14:00:00+00:00,-0.00723054635303653,0.027548542898453023,1.027931512671193
2020-03-05 15:00:00+00:00,0.0070820985953394195,0.03463064149379244,1.0352372644848602
2020-03-05 16:00:00+00:00,0.0034096350807713634,0.038040276574563804,1.038773070256978
2020-03-05 17:00:00+00:00,0.0026065351370344984,0.0406468117115983,1.041484200557245
2020-03-05 18:00:00+00:00,-0.0026915866794571764,0.037955225032141125,1.0386847247621391
2020-03-05 19:00:00+00:00,0.003958234424597031,0.041913459456738154,1.0428042300011515
2020-03-05 20:00:00+00:00,-0.007103487507108,0.034809971949630154,1.0354229307027067
2020-03-05 21:00:00+00:00,-0.0007999147082862065,0.03401005724134395,1.0345950118475218
2020-03-05 22:00:00+00:00,-0.007645351768922924,0.026364705472421025,1.0267153288990654
2020-03-05 23:00:00+00:00,0.0009308892819653368,0.027295594754386362,1.027671532185012
2020-03-06 00:00:00+00:00,-0.0051392812332016905,0.022156313521184672,1.0224035874852586
2020-03-06 01:00:00+00:00,0.002103927127148962,0.024260240648333636,1.024556914555171
2020-03-06 02:00:00+00:00,0.004642727292635758,0.028902967940969394,1.029324712133085
2020-03-06 03:00:00+00:00,-0.0037233842658307838,0.02517958367513861,1.025499266916296
2020-03-06 04:00:00+00:00,-0.001193152232757832,0.023986431442380777,1.0242764198427128
2020-03-06 05:00:00+00:00,0.013283418761817755,0.03726985020419853,1.0379730802970772
2020-03-06 06:00:00+00:00,-0.0001140962012149715,0.037155754002983564,1.0378546582675323
2020-03-06 07:00:00+00:00,-0.0026950115768444864,0.03446074242613908,1.0350613935793989
2020-03-06 08:00:00+00:00,0.0012332053408608836,0.03569394776699996,1.036338624200024
2020-03-06 09:00:00+00:00,0.0006070265046089632,0.03630097427160892,1.0369679001869418
2020-03-06 10:00:00+00:00,0.006002547346621796,0.04230352161823072,1.0432110678139794
2020-03-06 11:00:00+00:00,0.0051113060631927535,0.04741482768142347,1.0485568892964707
2020-03-06 12:00:00+00:00,-0.005920693177262654,0.04149413450416082,1.0423670478339606
2020-03-06 13:00:00+00:00,-0.007668550251496089,0.03382558425266473,1.034404174616312
2020-03-06 14:00:00+00:00,0.002840255555293292,0.03666583980795802,1.037346323068556
2020-03-06 15:00:00+00:00,-0.007335466861291224,0.029330372946666794,1.0297647446969005
2020-03-06 16:00:00+00:00,0.0036595084815547758,0.03298988142822157,1.0335400812388977
2020-03-06 17:00:00+00:00,0.003962666713818253,0.03695254814203982,1.0376437815445831
2020-03-06 18:00:00+00:00,-0.0015856420789537515,0.03536690606308607,1.0359997536659526
2020-03-06 19:00:00+00:00,0.001921433775338936,0.03728833983842501,1.0379922722170942
2020-03-06 20:00:00+00:00,0.0020898246023957883,0.0393781644408208,1.0401637622309898
2020-03-06 21:00:00+00:00,0.004391682650696539,0.043769847091517336,1.0447418768345764
2020-03-06 22:00:00+00:00,-0.0018159108860052895,0.04195393620551205,1.0428464401802493
2020-03-06 23:00:00+00:00,0.009195208303042133,0.05114914450855418,1.0524798531685244
2020-03-07 00:00:00+00:00,-0.0014174660637251936,0.04973167844482899,1.0509890555210506
2020-03-07 01:00:00+00:00,-0.007235402632414357,0.04249627581241463,1.0434121705037904
2020-03-07 02:00:00+00:00,0.003445649496807231,0.04594192530922186,1.0470136041999831
2020-03-07 03:00:00+00:00,-0.0013802143441695126,0.04456171096505235,1.0455694978223449
2020-03-07 04:00:00+00:00,-0.0014539179401797339,0.043107793024872616,1.0440504301392284
2020-03-07 05:00:00+00:00,-0.0008193399957996632,0.042288453029072956,1.0431953482134302
2020-03-07 06:00:00+00:00,-0.0031302911167737663,0.03915816191229919,1.0399349487439182
2020-03-07 07:00:00+00:00,0.00019057237321635693,0.039348734285515545,1.0401331505003806
2020-03-07 08:00:00+00:00,0.0038574298441377487,0.04320616412965329,1.044153139585226
2020-03-07 09:00:00+00:00,0.0036922418461433084,0.0468984059757966,1.0480155315557287
2020-03-07 10:00:00+00:00,-0.005313058320267911,0.04158534765552869,1.0424621297535703
2020-03-07 11:00:00+00:00,0.001560266371324913,0.0431456140268536,1.044089917919344
2020-03-07 12:00:00+00:00,-0.0035011846754333803,0.03964442935142022,1.0404407582176682
2020-03-07 13:00:00+00:00,-0.002095860086774667,0.03754856926464555,1.0382624234996467
2020-03-07 14:00:00+00:00,0.0026648944358582055,0.04021346370050376,1.041032973226642
2020-03-07 15:00:00+00:00,0.00469080561096951,0.04490426931147327,1.0459277277344072
2020-03-07 16:00:00+00:00,-0.014446010013454622,0.030458259298018646,1.0309268575399584
2020-03-07 17:00:00+00:00,-0.016092356720835435,0.01436590257718321,1.014469588072548
