datetime,R_CS_RB,Cum_R_CS_RB,Equity_CS_RB
2020-03-26 10:00:00+00:00,0.0,0.0,1.0
2020-03-26 11:00:00+00:00,0.0,0.0,1.0
2020-03-26 12:00:00+00:00,-0.0029107509861627905,-0.0029107509861627905,0.9970934811422691
2020-03-26 13:00:00+00:00,-0.00018008888113569253,-0.0030908398672984828,0.9969139318607624
2020-03-26 14:00:00+00:00,0.0010236649816334489,-0.002067174885665034,0.9979349602488534
2020-03-26 15:00:00+00:00,-0.0005801227599472427,-0.002647297645612277,0.9973562033567202
2020-03-26 16:00:00+00:00,0.002366747538685874,-0.00028055010692640313,0.9997194892435748
2020-03-26 17:00:00+00:00,-0.000623302670111006,-0.0009038527770374092,0.9990965555748446
2020-03-26 18:00:00+00:00,-0.001413511436037285,-0.002317364213074694,0.9976853188024651
2020-03-26 19:00:00+00:00,0.00019515363973061147,-0.0021222105733440825,0.9978800397233654
2020-03-26 20:00:00+00:00,0.0023505859835664077,0.00022837541022232514,1.0002284014898717
2020-03-26 21:00:00+00:00,0.007857205710745522,0.008085581120967848,1.0081183577117059
2020-03-26 22:00:00+00:00,-0.0026448454900550233,0.005440735630912825,1.005455563311983
2020-03-26 23:00:00+00:00,-0.00033051767773784567,0.005110217953174979,1.0051232973870343
2020-03-27 00:00:00+00:00,-0.002413751979907967,0.0026964659732670124,1.0027001047074788
2020-03-27 01:00:00+00:00,-0.0016668217022414121,0.0010296442710256003,1.0010301745366674
2020-03-27 02:00:00+00:00,-0.0013314545637443424,-0.00030181029271874205,0.9996982352474261
2020-03-27 03:00:00+00:00,-0.0003455199454471703,-0.0006473302381659123,0.9993528792348508
2020-03-27 04:00:00+00:00,-0.0007239542501995396,-0.001371284488365452,0.9986296552925905
2020-03-27 05:00:00+00:00,0.0011254647429532316,-0.00024581974541222043,0.9997542104657858
2020-03-27 06:00:00+00:00,-0.001768024364106868,-0.002013844109519088,0.997988182314001
2020-03-27 07:00:00+00:00,-0.002684253303937405,-0.004698097413456493,0.9953129213836489
2020-03-27 08:00:00+00:00,0.000310681312609007,-0.0043874161008474865,0.9956221945487299
2020-03-27 09:00:00+00:00,-0.0003660300037661012,-0.0047534461046135875,0.9952578336406899
2020-03-27 10:00:00+00:00,-0.0015636491700744524,-0.00631709527468804,0.9937028156232585
2020-03-27 11:00:00+00:00,0.0046273487550133,-0.0016897465196747397,0.9983116802982089
2020-03-27 12:00:00+00:00,-0.0030222465994626238,-0.004711993119137363,0.9952990909043253
2020-03-27 13:00:00+00:00,-0.0005673204710799188,-0.005279313590217282,0.994734597494682
2020-03-27 14:00:00+00:00,0.0008161062606035812,-0.004463207329613701,0.9955467379787274
2020-03-27 15:00:00+00:00,0.001428066904356563,-0.003035140425257138,0.9969694609569858
2020-03-27 16:00:00+00:00,-0.00838524309048443,-0.011420383515741567,0.9886445815203555
2020-03-27 17:00:00+00:00,0.0011360262235255011,-0.010284357292216065,0.9897683458827446
2020-03-27 18:00:00+00:00,-0.0014377071405286832,-0.011722064432744747,0.9883463713008401
2020-03-27 19:00:00+00:00,0.0034909505755647222,-0.008231113857180025,0.9918026690067414
2020-03-27 20:00:00+00:00,0.0010881957930918118,-0.007142918064088213,0.9928825319433223
2020-03-27 21:00:00+00:00,-0.003643204110550215,-0.010786122174638427,0.9892718394602078
2020-03-27 22:00:00+00:00,-0.004087915590471829,-0.014874037765110256,0.9852360343200515
2020-03-27 23:00:00+00:00,-0.0006947361612176326,-0.015568773926327889,0.984551792930814
2020-03-28 00:00:00+00:00,0.0025982797539937787,-0.01297049417233411,0.9871132601843462
2020-03-28 01:00:00+00:00,-0.0023700957194315777,-0.015340589891765687,0.9847764775649086
2020-03-28 02:00:00+00:00,0.00016910652236594935,-0.015171483369399738,0.9849430237719655
2020-03-28 03:00:00+00:00,0.0026034034488093636,-0.012568079920590374,0.9875105685642451
2020-03-28 04:00:00+00:00,-0.000199713235264377,-0.01276779315585475,0.9873133693260439
2020-03-28 05:00:00+00:00,-0.0005673377128136377,-0.013335130868668388,0.9867533880815195
2020-03-28 06:00:00+00:00,-0.0008671692727991278,-0.014202300141467516,0.9858980767669884
2020-03-28 07:00:00+00:00,-0.0004334380424191514,-0.014635738183886667,0.9854708436308054
2020-03-28 08:00:00+00:00,-0.0034551693368123004,-0.018090907520698966,0.9820717505921753
2020-03-28 09:00:00+00:00,0.0003759463924985788,-0.01771496112820039,0.9824410263335773
2020-03-28 10:00:00+00:00,0.0018160537590880188,-0.01589890736911237,0.9842268131041202
2020-03-28 11:00:00+00:00,0.0013683643486315008,-0.014530543020480869,0.9855745158500452
2020-03-28 12:00:00+00:00,-0.002579984799986929,-0.017110527820467798,0.9830350259112568
2020-03-28 13:00:00+00:00,-0.0009900225177925958,-0.018100550338260395,0.9820622806991105
2020-03-28 14:00:00+00:00,0.00012935878712264396,-0.01797119155113775,0.9821893273017407
2020-03-28 15:00:00+00:00,-0.00040826047289909247,-0.018379452024036843,0.9817884200653575
2020-03-28 16:00:00+00:00,0.004069714476503554,-0.014309737547533289,0.9857921601247818
2020-03-28 17:00:00+00:00,0.0044035786134776845,-0.009906158934055605,0.990142745440303
2020-03-28 18:00:00+00:00,-0.0016845487069394659,-0.011590707640995072,0.988476205836449
2020-03-28 19:00:00+00:00,-0.0009890233599413323,-0.012579731000936404,0.9874990630662941
2020-03-28 20:00:00+00:00,0.002139190527686633,-0.01044054047324977,0.9896137727851715
2020-03-28 21:00:00+00:00,0.003838399845001508,-0.006602140628248263,0.9934196056186109
2020-03-28 22:00:00+00:00,-0.0015429619045418865,-0.00814510253279015,0.9918879789365935
2020-03-28 23:00:00+00:00,0.0001261315607523566,-0.008018970972037794,0.9920130952058576
2020-03-29 00:00:00+00:00,-0.0016351594329455192,-0.009654130404983313,0.9903923211087812
2020-03-29 01:00:00+00:00,0.00023512093798210666,-0.009419009467001206,0.9906252104577988
2020-03-29 02:00:00+00:00,-0.00010187854340349192,-0.009520888010404698,0.9905242921450912
2020-03-29 03:00:00+00:00,0.0015215941990851833,-0.007999293811319514,0.9920326153990169
2020-03-29 04:00:00+00:00,-0.0010398415692516195,-0.009039135380571134,0.991001594789417
2020-03-29 05:00:00+00:00,-0.0003858807283958457,-0.00942501610896698,0.990619260144708
2020-03-29 06:00:00+00:00,-0.0006573053456583326,-0.010082321454625311,0.989968334761306
2020-03-29 07:00:00+00:00,-0.0007513100394660126,-0.010833631494091323,0.9892248409448038
2020-03-29 08:00:00+00:00,0.0013095342214926348,-0.009524097272598689,0.990521113298029
2020-03-29 09:00:00+00:00,-0.00015579254449443226,-0.009679889817093121,0.9903668095134146
2020-03-29 10:00:00+00:00,0.0003598452847658031,-0.009320044532327317,0.9907232524683186
2020-03-29 11:00:00+00:00,3.302425369275939e-05,-0.009287020278634558,0.9907559709045954
2020-03-29 12:00:00+00:00,0.0005188894849111767,-0.008768130793723381,0.9912701971617719
2020-03-29 13:00:00+00:00,-0.0009581917968391692,-0.009726322590562551,0.990320825103297
2020-03-29 14:00:00+00:00,-0.0008432695776142563,-0.010569592168176807,0.989486069690798
2020-03-29 15:00:00+00:00,0.0011382686788233144,-0.009431323489353492,0.990613011951921
2020-03-29 16:00:00+00:00,0.001935872249132773,-0.0074954512402207185,0.9925325696011024
2020-03-29 17:00:00+00:00,-0.0022240652579239672,-0.009719516498144686,0.9903275653412933
2020-03-29 18:00:00+00:00,-0.0013130737848853625,-0.01103259028303005,0.9890280455461975
2020-03-29 19:00:00+00:00,-0.00046333871693758893,-0.011495928999967639,0.9885698967078027
2020-03-29 20:00:00+00:00,-0.0008324862683792727,-0.012328415268346911,0.9877472683043943
2020-03-29 21:00:00+00:00,-0.0001432816694346686,-0.012471696937781579,0.9876057523653743
2020-03-29 22:00:00+00:00,-0.0008932455936518669,-0.013364942531433445,0.9867239717607587
2020-03-29 23:00:00+00:00,-0.00203644921039481,-0.015401391741828255,0.9847166031534306
2020-03-30 00:00:00+00:00,3.093940441531006e-05,-0.015370452337412945,0.9847470701699632
2020-03-30 01:00:00+00:00,-0.0009540148582687477,-0.016324467195681692,0.9838080548219015
2020-03-30 02:00:00+00:00,9.60898445086523e-05,-0.01622837735117304,0.9839025933269381
2020-03-30 03:00:00+00:00,0.0005520268757081515,-0.01567635047546489,0.9844458839432477
2020-03-30 04:00:00+00:00,0.0005339369919605966,-0.015142413483504293,0.9849716563694512
2020-03-30 05:00:00+00:00,0.004278791725811217,-0.010863621757693075,0.9891951742759202
2020-03-30 06:00:00+00:00,0.0004473924301655189,-0.010416229327527556,0.9896378317222594
2020-03-30 07:00:00+00:00,-0.000466717610744834,-0.01088294693827239,0.9891760580852617
2020-03-30 08:00:00+00:00,8.506027484268667e-05,-0.010797886663429703,0.9892602012511998
2020-03-30 09:00:00+00:00,0.0005461039864434042,-0.0102517826769863,0.9898005877309084
2020-03-30 10:00:00+00:00,0.011494047289173831,0.0012422646121875314,1.001243036542485
2020-03-30 11:00:00+00:00,-0.0016588813503961102,-0.00041661673820857876,0.999583470034494
2020-03-30 12:00:00+00:00,-4.5606553088456446e-05,-0.0004622232912970352,0.9995378835174313
2020-03-30 13:00:00+00:00,-0.0016169138201771586,-0.0020791371114741936,0.9979230227969154
2020-03-30 14:00:00+00:00,-0.0019439439830800298,-0.004023081094554223,0.9959850006547157
2020-03-30 15:00:00+00:00,8.198747872494158e-05,-0.003941093615829281,0.9960666623013378
2020-03-30 16:00:00+00:00,-0.005361113885171271,-0.009302207501000553,0.9907409241876141
2020-03-30 17:00:00+00:00,-0.0024786939495188396,-0.011780901450519392,0.9882882216585169
2020-03-30 18:00:00+00:00,-0.00011026209561472788,-0.01189116354613412,0.9881792569355753
2020-03-30 19:00:00+00:00,-0.0018998680903099274,-0.013791031636444047,0.9863036289848367
2020-03-30 20:00:00+00:00,0.0032749658428134366,-0.01051606579363061,0.9895390347102726
2020-03-30 21:00:00+00:00,0.0013228319437855055,-0.009193233849845106,0.990848894726337
2020-03-30 22:00:00+00:00,-0.0013156993335703168,-0.010508933183415423,0.9895460927316709
2020-03-30 23:00:00+00:00,0.0010921394698481684,-0.009416793713567255,0.9906274054414423
2020-03-31 00:00:00+00:00,-0.003135920438575718,-0.012552714152142973,0.9875257425395607
2020-03-31 01:00:00+00:00,0.00071325289427278,-0.011839461257870193,0.9882303493851606
2020-03-31 02:00:00+00:00,-0.0001377289516492526,-0.011977190209519446,0.9880942508277228
2020-03-31 03:00:00+00:00,-0.0035491868656212238,-0.015526377075140669,0.98459353571154
2020-03-31 04:00:00+00:00,0.0013284067490515557,-0.014197970326089113,0.9859023455328841
2020-03-31 05:00:00+00:00,0.00011948391740957277,-0.014078486408679541,0.9860201520451634
2020-03-31 06:00:00+00:00,0.0011472720798053025,-0.012931214328874239,0.9871520346002048
2020-03-31 07:00:00+00:00,-0.0006089567813910212,-0.013540171110265259,0.9865510846693097
2020-03-31 08:00:00+00:00,-8.263529452577168e-05,-0.01362280640479103,0.986469564098148
2020-03-31 09:00:00+00:00,-0.0011836130609605478,-0.014806419465751577,0.9853026565575749
2020-03-31 10:00:00+00:00,0.0007505143417440071,-0.01405590512400757,0.9860424178983038
2020-03-31 11:00:00+00:00,0.0010820512503110023,-0.012973853873696569,0.9871099437841521
2020-03-31 12:00:00+00:00,-0.0007356787421885923,-0.01370953261588516,0.9863840150402206
2020-03-31 13:00:00+00:00,-0.0012686006148976844,-0.014978133230782845,0.9851334810540191
2020-03-31 14:00:00+00:00,0.002531520872449953,-0.012446612358332892,0.9876305263510546
