datetime,R_TS,Cum_R_TS,Equity_TS
2020-03-26 22:00:00+00:00,0.0,0.0,1.0
2020-03-26 23:00:00+00:00,0.003923612597557963,0.003923612597557963,1.0039313200425117
2020-03-27 00:00:00+00:00,0.0022054255669071376,0.006129038164465101,1.006147859150743
2020-03-27 01:00:00+00:00,-0.002257491399713182,0.003871546764751919,1.003879050882984
2020-03-27 02:00:00+00:00,-0.0004066283500922116,0.003464918414659707,1.0034709281835847
2020-03-27 03:00:00+00:00,0.001293231512147786,0.004758149926807493,1.0047694878976263
2020-03-27 04:00:00+00:00,-0.0030101841310448065,0.0017479657957626868,1.0017494943784813
2020-03-27 05:00:00+00:00,-0.003697366905972393,-0.0019494011102097063,0.9980524977380618
2020-03-27 06:00:00+00:00,-8.922772217465702e-05,-0.0020386288323843635,0.9979634477600003
2020-03-27 07:00:00+00:00,0.003314550563689574,0.0012759217313052106,1.0012767360657429
2020-03-27 08:00:00+00:00,-0.001912764261540968,-0.0006368425302357575,0.9993633602109281
2020-03-27 09:00:00+00:00,-0.001107680701226361,-0.0017445232314621186,0.9982569975647071
2020-03-27 10:00:00+00:00,0.0005951258190525124,-0.0011493974124096062,0.998851262891788
2020-03-27 11:00:00+00:00,0.0003769964782660577,-0.0007724009341435484,0.99922789729067
2020-03-27 12:00:00+00:00,-0.0008830300027630031,-0.0016554309369065515,0.998345938533095
2020-03-27 13:00:00+00:00,-0.0015232417316602565,-0.0031786726685668083,0.9968263739627876
2020-03-27 14:00:00+00:00,0.0015444206855395868,-0.0016342519830272214,0.9983670826795874
2020-03-27 15:00:00+00:00,0.0018015782018893868,0.00016732621886216535,1.0001673402186748
2020-03-27 16:00:00+00:00,0.0012482554805313586,0.001415581699393524,1.0014165841081086
2020-03-27 17:00:00+00:00,-0.00025414481678038805,0.0011614368826131359,1.0011621116116223
2020-03-27 18:00:00+00:00,0.001927377653091858,0.003088814535704994,1.0030935898387323
2020-03-27 19:00:00+00:00,-0.0006533038101032209,0.002435510725601773,1.0024384789911074
2020-03-27 20:00:00+00:00,0.0012763712005254856,0.003711881926127259,1.0037187794915197
2020-03-27 21:00:00+00:00,0.0007854457500755887,0.004497327676202848,1.0045074558318359
2020-03-27 22:00:00+00:00,-0.0013873747416056617,0.003109952934597186,1.0031147938552691
2020-03-27 23:00:00+00:00,-0.017979579416690324,-0.014869626482093137,0.9852403804846236
2020-03-28 00:00:00+00:00,-0.002530783939803545,-0.017400410421896682,0.9827501024598209
2020-03-28 01:00:00+00:00,-0.0022282130790855334,-0.019628623500982215,0.9805627636615059
2020-03-28 02:00:00+00:00,0.00018602680963793056,-0.019442596691344283,0.9807451915917964
2020-03-28 03:00:00+00:00,-0.0013667926636171486,-0.020809389354961433,0.9794056319177569
2020-03-28 04:00:00+00:00,0.00012724265541074408,-0.02068214669955069,0.9795302620200507
2020-03-28 05:00:00+00:00,-4.142728035093647e-05,-0.020723573979901627,0.9794896835858067
2020-03-28 06:00:00+00:00,-0.00019299701408894261,-0.02091657099399057,0.9793006632423114
2020-03-28 07:00:00+00:00,-0.00023947243341383142,-0.0211560434274044,0.9790661758071999
2020-03-28 08:00:00+00:00,-0.0010925319915425888,-0.022248575418946988,0.9779970987950517
2020-03-28 09:00:00+00:00,-0.00014388960338057035,-0.022392465022327557,0.9778563853042457
2020-03-28 10:00:00+00:00,-7.835127524914629e-05,-0.022470816297576704,0.9777797720108604
2020-03-28 11:00:00+00:00,0.0006108190633576661,-0.02185999723421904,0.978377200977296
2020-03-28 12:00:00+00:00,-0.000148910820656961,-0.022008908054876,0.9782315208723276
2020-03-28 13:00:00+00:00,-0.0001748716669959852,-0.022183779721871986,0.9780604708519016
2020-03-28 14:00:00+00:00,-0.00039555862920446073,-0.022579338351076447,0.9776736670995968
2020-03-28 15:00:00+00:00,0.0005420277144156398,-0.02203731063666081,0.9782037369661207
2020-03-28 16:00:00+00:00,0.0001858546540673136,-0.021851455982593495,0.978385557578842
2020-03-28 17:00:00+00:00,0.0037183020497072593,-0.018133153932886236,0.9820302624605709
2020-03-28 18:00:00+00:00,-0.00306039253612555,-0.021193546469011785,0.9790294585361812
2020-03-28 19:00:00+00:00,-0.0011291393740002315,-0.022322685843012016,0.9779246217010129
2020-03-28 20:00:00+00:00,-0.0016914904322286165,-0.024014176275240634,0.9762718697610743
2020-03-28 21:00:00+00:00,-0.00015355832372242987,-0.024167734598963063,0.9761219665989902
2020-03-28 22:00:00+00:00,3.735888712259091e-05,-0.02413037571184047,0.9761584341105468
2020-03-28 23:00:00+00:00,-0.00011927717401177616,-0.024249652885852246,0.9760420076347869
2020-03-29 00:00:00+00:00,0.00029327185336448883,-0.023956381032487758,0.976328295261327
2020-03-29 01:00:00+00:00,0.00016400477413416946,-0.02379237625835359,0.9764884308940174
2020-03-29 02:00:00+00:00,8.287116197782185e-05,-0.023709505096375767,0.9765693569781164
2020-03-29 03:00:00+00:00,0.0004937810554558469,-0.02321572404091992,0.9770516874989676
2020-03-29 04:00:00+00:00,-0.00039370850047102323,-0.023609432541390942,0.976667089658887
2020-03-29 05:00:00+00:00,0.0016031222401258274,-0.022006310301265115,0.9782340620800939
2020-03-29 06:00:00+00:00,0.0003645795698331449,-0.02164173073143197,0.9785907712541307
2020-03-29 07:00:00+00:00,-0.00019228321965523504,-0.021834013951087205,0.9784026227593879
2020-03-29 08:00:00+00:00,0.00022148095696990417,-0.0216125329941173,0.9786193443075406
2020-03-29 09:00:00+00:00,0.0016684660693505966,-0.019944066924766704,0.9802535003662016
2020-03-29 10:00:00+00:00,-0.002729119637489133,-0.022673186562255837,0.9775819184801116
2020-03-29 11:00:00+00:00,0.000855771339599836,-0.021817415222656,0.9784188631336039
2020-03-29 12:00:00+00:00,0.00047884929777768163,-0.02133856592487832,0.9788874905111387
2020-03-29 13:00:00+00:00,-0.0007859015768033361,-0.022124467501681656,0.9781184835103209
2020-03-29 14:00:00+00:00,-0.00030848282442374905,-0.022432950326105407,0.9778167972928073
2020-03-29 15:00:00+00:00,0.00011621311122136691,-0.02231673721488404,0.9779304390282271
2020-03-29 16:00:00+00:00,0.001746040627073527,-0.020570696587810515,0.9796394368608669
2020-03-29 17:00:00+00:00,-0.0009349909399256293,-0.021505687527736145,0.9787239109339282
