datetime,R_CS_RB_daily,Cum_R_CS_RB_daily,Equity_R_CS_RB_daily
2020-03-26 00:00:00+00:00,0.005110217953174979,0.005110217953174979,1.0051232973870343
2020-03-27 00:00:00+00:00,-0.02067899187950287,-0.01556877392632789,0.984551792930814
2020-03-28 00:00:00+00:00,0.007549802954290095,-0.008018970972037794,0.9920130952058576
2020-03-29 00:00:00+00:00,-0.007382420769790465,-0.015401391741828259,0.9847166031534306
2020-03-30 00:00:00+00:00,0.005984598028261001,-0.009416793713567257,0.9906274054414423
2020-03-31 00:00:00+00:00,-0.0010015173279750297,-0.010418311041542287,0.9896357715814599
2020-04-01 00:00:00+00:00,-0.016680479101159527,-0.027098790142701813,0.9732650877779856
2020-04-02 00:00:00+00:00,-0.0053795504648316075,-0.03247834060753342,0.9680434168365288
2020-04-03 00:00:00+00:00,0.020546715323098323,-0.011931625284435098,0.9881392742939757
2020-04-04 00:00:00+00:00,-0.007357059163447621,-0.019288684447882717,0.9808961519015204
2020-04-05 00:00:00+00:00,-0.02121646143968534,-0.04050514588756805,0.9603042228811364
2020-04-06 00:00:00+00:00,0.005400953143675653,-0.0351041927438924,0.9655048124209151
2020-04-07 00:00:00+00:00,-0.00649472529617963,-0.04159891804007203,0.9592544430788317
2020-04-08 00:00:00+00:00,-0.010733817921990846,-0.05233273596206287,0.9490130435348665
2020-04-09 00:00:00+00:00,-0.02598886267985826,-0.07832159864192113,0.9246670070675507
2020-04-10 00:00:00+00:00,-0.00871928646299134,-0.08704088510491248,0.916639617960071
2020-04-11 00:00:00+00:00,-0.018906266833206807,-0.1059471519381193,0.8994721821814142
2020-04-12 00:00:00+00:00,-0.009573325664195293,-0.11552047760231458,0.8909023285067006
2020-04-13 00:00:00+00:00,-0.0022634848866218884,-0.11778396248893647,0.8888880650381125
2020-04-14 00:00:00+00:00,-0.01825154814324332,-0.13603551063217978,0.8728116378453691
2020-04-15 00:00:00+00:00,-0.008386296551990958,-0.14442180718417075,0.8655225874054959
2020-04-16 00:00:00+00:00,0.014612051388862147,-0.1298097557953086,0.878262499378859
2020-04-17 00:00:00+00:00,-0.005212471121802027,-0.13502222691711063,0.873696491892709
2020-04-18 00:00:00+00:00,0.0006438231030720617,-0.13437840381403857,0.8742591789953043
2020-04-19 00:00:00+00:00,0.00802484309282359,-0.12635356072121498,0.8813031974990728
2020-04-20 00:00:00+00:00,0.1925498263324774,0.0661962656112624,1.068436393911099
2020-04-21 00:00:00+00:00,-0.016110752390182073,0.05008551322108033,1.0513609977975291
2020-04-22 00:00:00+00:00,-0.014456850216349267,0.03562866300473107,1.0362709692877545
2020-04-23 00:00:00+00:00,-0.013769767553659867,0.0218588954510712,1.0220995513985458
2020-04-24 00:00:00+00:00,-0.0005646372140078841,0.021294258237063317,1.0215225988551722
2020-04-25 00:00:00+00:00,-0.003043372572072607,0.01825088566499071,1.0184184509313043
2020-04-26 00:00:00+00:00,-0.022900368534999202,-0.004649482870008492,0.9953613092430772
2020-04-27 00:00:00+00:00,-0.01753745406696118,-0.022186936936969673,0.9780573829094912
2020-04-28 00:00:00+00:00,0.009140417525250378,-0.013046519411719295,0.987038217515045
2020-04-29 00:00:00+00:00,-0.018862842311233828,-0.031909361722953125,0.9685943698255107
2020-04-30 00:00:00+00:00,-0.009485375600960069,-0.041394737323913196,0.9594503243349051
2020-05-01 00:00:00+00:00,-0.00700619419751922,-0.04840093152143242,0.9527517222941485
2020-05-02 00:00:00+00:00,-0.005367390833372761,-0.05376832235480518,0.9476516307696654
2020-05-03 00:00:00+00:00,-0.017508377937213077,-0.07127670029201826,0.9312041920045304
2020-05-04 00:00:00+00:00,-0.020163190892014807,-0.09143989118403306,0.9126161707808292
2020-05-05 00:00:00+00:00,-0.00669252876362454,-0.0981324199476576,0.9065288533022547
2020-05-06 00:00:00+00:00,0.011027008770605298,-0.08710541117705231,0.916580472714182
2020-05-07 00:00:00+00:00,-0.023400444674320224,-0.11050585585137254,0.8953810869555673
2020-05-08 00:00:00+00:00,0.00274781965170761,-0.10775803619966492,0.8978448160935406
2020-05-09 00:00:00+00:00,-0.022494546756700613,-0.13025258295636555,0.877873666988722
2020-05-10 00:00:00+00:00,-0.028469561706683744,-0.1587221446630493,0.8532334014901103
2020-05-11 00:00:00+00:00,-0.029476893821714378,-0.18819903848476366,0.8284497974291433
2020-05-12 00:00:00+00:00,-0.0169684698764909,-0.20516750836125455,0.8145108676029192
2020-05-13 00:00:00+00:00,-0.025243090491880997,-0.23041059885313556,0.7942074348839762
2020-05-14 00:00:00+00:00,-0.013111285219385748,-0.24352188407252132,0.783862321744675
2020-05-15 00:00:00+00:00,-0.0033611079187238118,-0.24688299199124514,0.781232098595942
2020-05-16 00:00:00+00:00,-0.007946773083899638,-0.25482976507514477,0.7750484270420304
2020-05-17 00:00:00+00:00,0.007413980519523419,-0.24741578455562135,0.7808159748064322
2020-05-18 00:00:00+00:00,-0.0316710185351453,-0.27908680309076667,0.7564742360632571
2020-05-19 00:00:00+00:00,-0.011158027140061623,-0.2902448302308283,0.7480803924609127
2020-05-20 00:00:00+00:00,-0.0033827191250826367,-0.29362754935591096,0.7455541218511538
2020-05-21 00:00:00+00:00,0.012763861268208176,-0.2808636880877028,0.7551312618513417
2020-05-22 00:00:00+00:00,0.0006644767247556188,-0.2801992113629472,0.755633195742203
2020-05-23 00:00:00+00:00,0.00017135795342134146,-0.28002785340952585,0.7557626905948323
2020-05-24 00:00:00+00:00,-0.007903685178781749,-0.2879315385883076,0.749812923733172
2020-05-25 00:00:00+00:00,-0.014964213714933828,-0.30289575230324145,0.7386760976386398
2020-05-26 00:00:00+00:00,-0.018744044885218667,-0.32163979718846014,0.7249592756745923
2020-05-27 00:00:00+00:00,0.033183874183488525,-0.28845592300497164,0.7494198365939456
2020-05-28 00:00:00+00:00,-0.006059012760037374,-0.29451493576500903,0.744892820714392
2020-05-29 00:00:00+00:00,-0.017713405011702255,-0.3122283407767113,0.7318144060787455
2020-05-30 00:00:00+00:00,0.0022258353205463805,-0.3100025054561649,0.7334451186073931
2020-05-31 00:00:00+00:00,0.015346110269824138,-0.2946563951863408,0.7447874560596068
2020-06-01 00:00:00+00:00,-0.011520841708650854,-0.30617723689499166,0.7362561161434968
2020-06-02 00:00:00+00:00,-0.0028347288241510793,-0.30901196571914274,0.7341719850779285
2020-06-03 00:00:00+00:00,-0.012439647987555905,-0.32145161370669867,0.7250957138725289
2020-06-04 00:00:00+00:00,0.0034438442332632283,-0.31800776947343545,0.72759713534602
2020-06-05 00:00:00+00:00,-0.008512934301448264,-0.32652070377488374,0.7214294385813017
2020-06-06 00:00:00+00:00,0.004830366385013315,-0.3216903373898704,0.7249226370126559
2020-06-07 00:00:00+00:00,-0.026172232274676306,-0.3478625696645467,0.7061959222881903
2020-06-08 00:00:00+00:00,-0.01922078369867708,-0.3670833533632238,0.6927518994370822
2020-06-09 00:00:00+00:00,-0.01351032121718717,-0.38059367458041093,0.6834555385666459
2020-06-10 00:00:00+00:00,-0.01483698947261983,-0.3954306640530308,0.6733899719379839
2020-06-11 00:00:00+00:00,-0.0013939042321653699,-0.39682456828519613,0.6724519846902723
2020-06-12 00:00:00+00:00,-0.0074259422489773895,-0.40425051053417355,0.6674768903309024
2020-06-13 00:00:00+00:00,-0.0016946013543863464,-0.4059451118885599,0.6663467409353259
2020-06-14 00:00:00+00:00,-0.0027578435729923045,-0.4087029554615522,0.6645115925476786
2020-06-15 00:00:00+00:00,-0.010329784265968433,-0.41903273972752064,0.6576826625641641
2020-06-16 00:00:00+00:00,-0.016467144149955395,-0.435499883877476,0.6469411907635355
2020-06-17 00:00:00+00:00,-0.013976007773447898,-0.4494758916509239,0.6379624254498445
2020-06-18 00:00:00+00:00,0.0,-0.4494758916509239,0.6379624254498445
2020-06-19 00:00:00+00:00,0.0,-0.4494758916509239,0.6379624254498445
2020-06-20 00:00:00+00:00,0.0,-0.4494758916509239,0.6379624254498445
2020-06-21 00:00:00+00:00,0.0,-0.4494758916509239,0.6379624254498445
2020-06-22 00:00:00+00:00,0.0,-0.4494758916509239,0.6379624254498445
2020-06-23 00:00:00+00:00,0.0,-0.4494758916509239,0.6379624254498445
2020-06-24 00:00:00+00:00,0.0,-0.4494758916509239,0.6379624254498445
2020-06-25 00:00:00+00:00,0.0,-0.4494758916509239,0.6379624254498445
2020-06-26 00:00:00+00:00,0.0,-0.4494758916509239,0.6379624254498445
2020-06-27 00:00:00+00:00,0.0,-0.4494758916509239,0.6379624254498445
2020-06-28 00:00:00+00:00,0.0,-0.4494758916509239,0.6379624254498445
2020-06-29 00:00:00+00:00,0.0,-0.4494758916509239,0.6379624254498445
2020-06-30 00:00:00+00:00,0.0,-0.4494758916509239,0.6379624254498445
2020-07-01 00:00:00+00:00,0.0,-0.4494758916509239,0.6379624254498445
2020-07-02 00:00:00+00:00,0.0,-0.4494758916509239,0.6379624254498445
2020-07-03 00:00:00+00:00,0.0,-0.4494758916509239,0.6379624254498445
2020-07-04 00:00:00+00:00,0.0,-0.4494758916509239,0.6379624254498445
2020-07-05 00:00:00+00:00,0.0,-0.4494758916509239,0.6379624254498445
2020-07-06 00:00:00+00:00,0.0,-0.4494758916509239,0.6379624254498445
2020-07-07 00:00:00+00:00,0.0,-0.4494758916509239,0.6379624254498445
2020-07-08 00:00:00+00:00,0.0,-0.4494758916509239,0.6379624254498445
2020-07-09 00:00:00+00:00,0.0,-0.4494758916509239,0.6379624254498445
2020-07-10 00:00:00+00:00,0.0,-0.4494758916509239,0.6379624254498445
2020-07-11 00:00:00+00:00,0.0,-0.4494758916509239,0.6379624254498445
2020-07-12 00:00:00+00:00,0.0,-0.4494758916509239,0.6379624254498445
2020-07-13 00:00:00+00:00,0.0,-0.4494758916509239,0.6379624254498445
2020-07-14 00:00:00+00:00,0.0,-0.4494758916509239,0.6379624254498445
2020-07-15 00:00:00+00:00,0.0,-0.4494758916509239,0.6379624254498445
2020-07-16 00:00:00+00:00,0.0,-0.4494758916509239,0.6379624254498445
2020-07-17 00:00:00+00:00,0.0,-0.4494758916509239,0.6379624254498445
