datetime,R_PASSIVE_EQUAL_daily,Cum_R_PASSIVE_EQUAL_daily,Equity_R_PASSIVE_EQUAL_daily
2020-03-03 00:00:00+00:00,-0.002538136983497169,-0.002538136983497169,0.9974650813627326
2020-03-04 00:00:00+00:00,-0.0021595939756978537,-0.004697730959195023,0.9953132861203773
2020-03-05 00:00:00+00:00,0.031993325713581384,0.027295594754386362,1.027671532185012
2020-03-06 00:00:00+00:00,0.023853549754167817,0.05114914450855418,1.0524798531685244
2020-03-07 00:00:00+00:00,-0.04481956964921888,0.006329574859335302,1.0063496489494212
2020-03-08 00:00:00+00:00,-0.14591538535456314,-0.13958581049522784,0.869718389036575
2020-03-09 00:00:00+00:00,-0.0010996568110904596,-0.14068546730631828,0.8687625229449923
2020-03-10 00:00:00+00:00,-0.004703822942175584,-0.14538929024849387,0.8646856139045213
2020-03-11 00:00:00+00:00,-0.016037405340410905,-0.16142669558890477,0.8509289060215203
2020-03-12 00:00:00+00:00,-0.5004442172116689,-0.6618709128005736,0.5158852547213081
2020-03-13 00:00:00+00:00,0.1769563335063062,-0.4849145792942674,0.6157497922996922
2020-03-14 00:00:00+00:00,-0.09744291734564424,-0.5823574966399117,0.5585799627244622
2020-03-15 00:00:00+00:00,0.033342771021599306,-0.5490147256183123,0.5775185443816859
2020-03-16 00:00:00+00:00,-0.08334757423065603,-0.6323622998489684,0.5313351443601138
2020-03-17 00:00:00+00:00,0.039657126832297496,-0.5927051730166709,0.5528297599664714
2020-03-18 00:00:00+00:00,0.07236650796695542,-0.5203386650497155,0.5943192387293852
2020-03-19 00:00:00+00:00,0.10584062876373955,-0.4144980362859759,0.6606718307708949
2020-03-20 00:00:00+00:00,-0.00856572392035438,-0.4230637602063303,0.6550368664945347
2020-03-21 00:00:00+00:00,0.003996774672078831,-0.4190669855342515,0.6576601400764642
2020-03-22 00:00:00+00:00,-0.07939165375575535,-0.49845863929000683,0.6074662631068434
2020-03-23 00:00:00+00:00,0.10492955946887814,-0.3935290798211287,0.6746716979593089
2020-03-24 00:00:00+00:00,0.027194191413304213,-0.3663348884078245,0.6932705940447509
2020-03-25 00:00:00+00:00,-0.00657047181583925,-0.3729053602236638,0.6887304110517396
2020-03-26 00:00:00+00:00,0.031626949725667916,-0.34127841049799584,0.7108609694970575
2020-03-27 00:00:00+00:00,-0.04453488896682481,-0.3858132994648207,0.6798974510494132
2020-03-28 00:00:00+00:00,-0.006668408501314077,-0.39248170796613474,0.6753787002896525
2020-03-29 00:00:00+00:00,-0.06331035920131788,-0.45579206716745263,0.6339456415077618
2020-03-30 00:00:00+00:00,0.05476348630924921,-0.4010285808582034,0.6696309221379986
2020-03-31 00:00:00+00:00,0.005488323774373924,-0.3955402570838295,0.6733161771338217
2020-04-01 00:00:00+00:00,0.017593429137585815,-0.3779468279462437,0.6852669367475692
2020-04-02 00:00:00+00:00,0.01437908471428969,-0.363567743231954,0.6951916310930387
2020-04-03 00:00:00+00:00,0.010849259626007315,-0.3527184836059467,0.7027750082180191
2020-04-04 00:00:00+00:00,0.01661847993301708,-0.33610000367292964,0.7145516444539742
2020-04-05 00:00:00+00:00,-0.01770801083356457,-0.3538080145064942,0.7020097301032135
2020-04-06 00:00:00+00:00,0.10055013748589733,-0.2532578770205969,0.7762676744153384
2020-04-07 00:00:00+00:00,-0.030069779459675663,-0.2833276564802725,0.7532729326622725
2020-04-08 00:00:00+00:00,0.0363350840687704,-0.24699257241150213,0.7811464955445544
2020-04-09 00:00:00+00:00,0.024961312494498643,-0.22203125991700348,0.8008903281781594
2020-04-10 00:00:00+00:00,-0.0757670351357782,-0.29779829505278166,0.7424510807015662
2020-04-11 00:00:00+00:00,0.006040465542783069,-0.29175782950999857,0.746949403175097
2020-04-12 00:00:00+00:00,-0.0010388292973337807,-0.29279665880733236,0.7461738531532404
2020-04-13 00:00:00+00:00,-0.00981384290877054,-0.3026105017161029,0.7388868354843147
2020-04-14 00:00:00+00:00,0.019620266403965383,-0.2829902353121375,0.7535271457811678
2020-04-15 00:00:00+00:00,-0.02958412092622943,-0.31257435623836693,0.7315612307829893
2020-04-16 00:00:00+00:00,0.07813586286065595,-0.234438493377711,0.7910148850489386
2020-04-17 00:00:00+00:00,-0.011230861072868921,-0.2456693544505799,0.7821808067762548
2020-04-18 00:00:00+00:00,0.05115980233481735,-0.19450955211576257,0.8232383145512849
2020-04-19 00:00:00+00:00,-0.024150362309253617,-0.2186599144250162,0.8035949627426798
2020-04-20 00:00:00+00:00,0.028081450487113514,-0.19057846393790268,0.826480906238333
2020-04-21 00:00:00+00:00,-0.0012151030621636808,-0.19179356700006636,0.8254772566506753
2020-04-22 00:00:00+00:00,0.037539018292451924,-0.15425454870761443,0.857053831297568
2020-04-23 00:00:00+00:00,0.02271900292812229,-0.13153554577949214,0.8767481098889193
2020-04-24 00:00:00+00:00,0.003789576455833562,-0.1277459693236586,0.8800769172851997
2020-04-25 00:00:00+00:00,0.014338387558444913,-0.11340758176521368,0.8927867023696725
2020-04-26 00:00:00+00:00,0.005716560748252592,-0.10769102101696108,0.897904987344102
2020-04-27 00:00:00+00:00,0.00025632654657474344,-0.10743469447038634,0.8981351737288403
2020-04-28 00:00:00+00:00,0.008993743526332237,-0.0984409509440541,0.9062492041943104
2020-04-29 00:00:00+00:00,0.07018557515196172,-0.028255375792092377,0.9721400740571811
2020-04-30 00:00:00+00:00,-0.045947597487795415,-0.07420297327988779,0.9284832174301341
2020-05-01 00:00:00+00:00,0.026796144742858442,-0.04740682853702934,0.9536993265547496
2020-05-02 00:00:00+00:00,0.016875764448226784,-0.03053106408880256,0.969930301598204
2020-05-03 00:00:00+00:00,-0.01819380575224559,-0.04872486984104815,0.9524431394858142
2020-05-04 00:00:00+00:00,-0.021725056129368474,-0.07044992597041663,0.9319744060713802
2020-05-05 00:00:00+00:00,-9.627273689516739e-05,-0.0705461987073118,0.9318846866634272
2020-05-06 00:00:00+00:00,-0.02156421972349626,-0.09211041843080806,0.9120044418858388
2020-05-07 00:00:00+00:00,0.06728276956682103,-0.02482764886398703,0.9754780222862163
2020-05-08 00:00:00+00:00,0.0029365732224320637,-0.021891075641554965,0.9783467950446022
