datetime,R_PASSIVE_EQUAL_daily,Cum_R_PASSIVE_EQUAL_daily,Equity_R_PASSIVE_EQUAL_daily
2020-03-26 00:00:00+00:00,0.01252957096681827,0.01252957096681827,1.0126083949071507
2020-03-27 00:00:00+00:00,-0.04453488896682481,-0.03200531800000654,0.968501431574883
2020-03-28 00:00:00+00:00,-0.006668408501314077,-0.038673726501320616,0.9620645541119606
2020-03-29 00:00:00+00:00,-0.06331035920131788,-0.10198408570263849,0.9030439228640418
2020-03-30 00:00:00+00:00,0.05476348630924921,-0.04722059939338928,0.953876949702414
2020-03-31 00:00:00+00:00,0.005488323774373924,-0.04173227561901536,0.9591265277581403
2020-04-01 00:00:00+00:00,0.017593429137585815,-0.024138846481429544,0.9761501653323905
2020-04-02 00:00:00+00:00,0.01437908471428969,-0.009759761767139854,0.9902877101440297
2020-04-03 00:00:00+00:00,0.010849259626007315,0.0010894978588674616,1.0010900915772585
2020-04-04 00:00:00+00:00,0.01661847993301708,0.01770797779188454,1.0178656935979082
2020-04-05 00:00:00+00:00,-0.01770801083356457,-3.3041680030931886e-08,0.9999999669583205
2020-04-06 00:00:00+00:00,0.10055013748589733,0.1005501044442173,1.105779044760561
2020-04-07 00:00:00+00:00,-0.030069779459675663,0.07048032498454164,1.0730234574699116
2020-04-08 00:00:00+00:00,0.0363350840687704,0.10681540905331205,1.1127288358514826
2020-04-09 00:00:00+00:00,0.024961312494498643,0.1317767215478107,1.1408535628098009
2020-04-10 00:00:00+00:00,-0.0757670351357782,0.056009686412032494,1.057607928113156
2020-04-11 00:00:00+00:00,0.006040465542783069,0.062050151954815565,1.0640157058575432
2020-04-12 00:00:00+00:00,-0.0010388292973337807,0.061011322657481784,1.0629109490956719
2020-04-13 00:00:00+00:00,-0.00981384290877054,0.05119747974871124,1.0525307262644596
2020-04-14 00:00:00+00:00,0.019620266403965383,0.07081774615267662,1.0733855793887321
2020-04-15 00:00:00+00:00,-0.02958412092622943,0.04123362522644719,1.0420955369143092
2020-04-16 00:00:00+00:00,0.07813586286065595,0.11936948808710314,1.1267861754511275
2020-04-17 00:00:00+00:00,-0.011230861072868921,0.10813862701423421,1.1142021932041974
2020-04-18 00:00:00+00:00,0.05115980233481735,0.15929842934905156,1.172687858940461
2020-04-19 00:00:00+00:00,-0.024150362309253617,0.13514806703979793,1.1447062650718578
2020-04-20 00:00:00+00:00,0.028081450487113514,0.16322951752691145,1.1773068712430834
2020-04-21 00:00:00+00:00,-0.0012151030621636808,0.16201441446474776,1.1758771908391552
2020-04-22 00:00:00+00:00,0.037539018292451924,0.1995534327571997,1.2208574414674578
2020-04-23 00:00:00+00:00,0.02271900292812229,0.22227243568532198,1.248911579602728
2020-04-24 00:00:00+00:00,0.003789576455833562,0.22606201214115554,1.2536534045996572
2020-04-25 00:00:00+00:00,0.014338387558444913,0.24040039969960045,1.2717582600161934
2020-04-26 00:00:00+00:00,0.005716560748252592,0.24611696044785303,1.2790491629564706
2020-04-27 00:00:00+00:00,0.00025632654657474344,0.24637328699442776,1.2793770592337754
2020-04-28 00:00:00+00:00,0.008993743526332237,0.25536703052076,1.2909353466042026
2020-04-29 00:00:00+00:00,0.07018557515196172,0.3255526056727217,1.384795680528688
2020-04-30 00:00:00+00:00,-0.045947597487795415,0.2796050081849263,1.322607290094082
2020-05-01 00:00:00+00:00,0.026796144742858442,0.30640115292778475,1.3585271744064056
2020-05-02 00:00:00+00:00,0.016875764448226784,0.32327691737601155,1.3816479002470137
2020-05-03 00:00:00+00:00,-0.01819380575224559,0.30508311162376595,1.3567377589986673
2020-05-04 00:00:00+00:00,-0.021725056129368474,0.28335805549439746,1.327580424192064
2020-05-05 00:00:00+00:00,-9.627273689516739e-05,0.2832617827575023,1.3274526205432806
2020-05-06 00:00:00+00:00,-0.02156421972349626,0.26169756303400604,1.2991335769912935
2020-05-07 00:00:00+00:00,0.06728276956682103,0.32898033260082704,1.38955052647399
2020-05-08 00:00:00+00:00,0.0029365732224320637,0.3319169058232591,1.3936370405785383
2020-05-09 00:00:00+00:00,-0.021554983655615468,0.31036192216764363,1.3639186572116075
2020-05-10 00:00:00+00:00,-0.09823945762185794,0.2121224645457857,1.2362992786377562
2020-05-11 00:00:00+00:00,-0.012325831161094293,0.19979663338469142,1.2211543908709777
2020-05-12 00:00:00+00:00,0.022587905472778894,0.2223845388574703,1.249051594400439
2020-05-13 00:00:00+00:00,0.039549108379939066,0.26193364723740936,1.299440318113874
2020-05-14 00:00:00+00:00,0.0034616109753089386,0.2653952582127183,1.3039462694065673
2020-05-15 00:00:00+00:00,-0.029596257071552105,0.2357990011411662,1.2659198361508017
2020-05-16 00:00:00+00:00,0.014918271721415029,0.2507172728625812,1.2849467436559117
2020-05-17 00:00:00+00:00,0.021605435664868722,0.27232270852744994,1.31301065268373
2020-05-18 00:00:00+00:00,0.01815422036889625,0.2904769288963462,1.3370650209292303
2020-05-19 00:00:00+00:00,0.006465306397474835,0.296942235293821,1.3457375610680427
2020-05-20 00:00:00+00:00,-0.017003240074478124,0.2799389952193429,1.3230490975554732
2020-05-21 00:00:00+00:00,-0.05302552946240424,0.22691346575693866,1.2547212868855437
2020-05-22 00:00:00+00:00,0.0330716640667512,0.2599851298236899,1.2969108012301105
2020-05-23 00:00:00+00:00,0.0056373572201802785,0.26562248704387015,1.30424259725909
2020-05-24 00:00:00+00:00,-0.03580339863455455,0.2298190884093156,1.2583723351947662
2020-05-25 00:00:00+00:00,0.021019991525506165,0.25083907993482174,1.285103268789482
2020-05-26 00:00:00+00:00,0.0009197360766660527,0.2517588160114878,1.2862857683384192
2020-05-27 00:00:00+00:00,0.03566096632096467,0.28741978233245247,1.3329836590342903
2020-05-28 00:00:00+00:00,0.03522999477571092,0.3226497771081634,1.3807816848604464
2020-05-29 00:00:00+00:00,-0.006556415259358746,0.31609336184880465,1.3717583195406333
2020-05-30 00:00:00+00:00,0.057371402524343924,0.37346476437314857,1.4527593737544442
2020-05-31 00:00:00+00:00,-0.02847471648912757,0.344990047884021,1.4119758674501421
2020-06-01 00:00:00+00:00,0.05543597768693139,0.40042602557095236,1.4924603885105119
2020-06-02 00:00:00+00:00,-0.04869949279165237,0.3517265327793,1.4215197315098917
2020-06-03 00:00:00+00:00,0.019962286837764028,0.371688819617064,1.4501816429939949
2020-06-04 00:00:00+00:00,-0.0058947576412058484,0.3657940619758582,1.4416583198158437
2020-06-05 00:00:00+00:00,-0.009086845310279736,0.3567072166655784,1.4286175332108801
2020-06-06 00:00:00+00:00,-0.009262378140970398,0.347444838524608,1.4154462303587876
2020-06-07 00:00:00+00:00,0.016454823110084837,0.36389966163469284,1.4389298270477464
2020-06-08 00:00:00+00:00,-0.008303177584342555,0.35559648405035027,1.427031602057835
2020-06-09 00:00:00+00:00,-0.0037307005166101995,0.3518657835337401,1.4217176929877788
2020-06-10 00:00:00+00:00,0.019399592811797896,0.37126537634553797,1.4495677033282623
2020-06-11 00:00:00+00:00,-0.07974465848977927,0.2915207178557587,1.3384613632526676
2020-06-12 00:00:00+00:00,0.026589678745558915,0.3181103966013176,1.3745279960710837
2020-06-13 00:00:00+00:00,0.009028149487320218,0.32713854608863785,1.3869936264111375
2020-06-14 00:00:00+00:00,-0.019011816186771946,0.3081267299018659,1.360873441367156
2020-06-15 00:00:00+00:00,-0.019784747773652647,0.28834198212821327,1.3342135032863027
2020-06-16 00:00:00+00:00,0.017359539578237267,0.30570152170645054,1.3575770387911867
2020-06-17 00:00:00+00:00,-0.00393527138682008,0.30176625031963045,1.3522451029034175
2020-06-18 00:00:00+00:00,-0.0051242763893200064,0.29664197393031044,1.345333548730712
2020-06-19 00:00:00+00:00,0.0,0.29664197393031044,1.345333548730712
2020-06-20 00:00:00+00:00,0.0,0.29664197393031044,1.345333548730712
2020-06-21 00:00:00+00:00,0.0,0.29664197393031044,1.345333548730712
2020-06-22 00:00:00+00:00,0.0,0.29664197393031044,1.345333548730712
2020-06-23 00:00:00+00:00,0.0,0.29664197393031044,1.345333548730712
2020-06-24 00:00:00+00:00,0.0,0.29664197393031044,1.345333548730712
2020-06-25 00:00:00+00:00,0.0,0.29664197393031044,1.345333548730712
2020-06-26 00:00:00+00:00,0.0,0.29664197393031044,1.345333548730712
2020-06-27 00:00:00+00:00,0.0,0.29664197393031044,1.345333548730712
2020-06-28 00:00:00+00:00,0.0,0.29664197393031044,1.345333548730712
2020-06-29 00:00:00+00:00,0.0,0.29664197393031044,1.345333548730712
2020-06-30 00:00:00+00:00,0.0,0.29664197393031044,1.345333548730712
2020-07-01 00:00:00+00:00,0.0,0.29664197393031044,1.345333548730712
2020-07-02 00:00:00+00:00,0.0,0.29664197393031044,1.345333548730712
2020-07-03 00:00:00+00:00,0.0,0.29664197393031044,1.345333548730712
2020-07-04 00:00:00+00:00,0.0,0.29664197393031044,1.345333548730712
2020-07-05 00:00:00+00:00,0.0,0.29664197393031044,1.345333548730712
2020-07-06 00:00:00+00:00,0.0,0.29664197393031044,1.345333548730712
2020-07-07 00:00:00+00:00,0.0,0.29664197393031044,1.345333548730712
2020-07-08 00:00:00+00:00,0.0,0.29664197393031044,1.345333548730712
2020-07-09 00:00:00+00:00,0.0,0.29664197393031044,1.345333548730712
2020-07-10 00:00:00+00:00,0.0,0.29664197393031044,1.345333548730712
2020-07-11 00:00:00+00:00,0.0,0.29664197393031044,1.345333548730712
2020-07-12 00:00:00+00:00,0.0,0.29664197393031044,1.345333548730712
2020-07-13 00:00:00+00:00,0.0,0.29664197393031044,1.345333548730712
2020-07-14 00:00:00+00:00,0.0,0.29664197393031044,1.345333548730712
2020-07-15 00:00:00+00:00,0.0,0.29664197393031044,1.345333548730712
2020-07-16 00:00:00+00:00,0.0,0.29664197393031044,1.345333548730712
2020-07-17 00:00:00+00:00,0.0,0.29664197393031044,1.345333548730712
2020-07-18 00:00:00+00:00,-0.03543659894987644,0.261205374980434,1.2984943162958478
2020-07-19 00:00:00+00:00,0.00881508864256125,0.27002046362299525,1.3099912576261865
2020-07-20 00:00:00+00:00,-0.012773189586622755,0.2572472740363725,1.2933649027815837
2020-07-21 00:00:00+00:00,0.023477270311625876,0.2807245443479984,1.3240888259466252
2020-07-22 00:00:00+00:00,0.03271426980260762,0.313438814150606,1.368121750509448
2020-07-23 00:00:00+00:00,0.020414486496036444,0.3338533006466424,1.3963382866249654
2020-07-24 00:00:00+00:00,-0.0075776524514234505,0.326275648195219,1.3857973087569446
2020-07-25 00:00:00+00:00,0.049820546569358234,0.37609619476457723,1.456587243099022
2020-07-26 00:00:00+00:00,0.013460513447329533,0.38955670821190674,1.4763262055230844
2020-07-27 00:00:00+00:00,0.06463187620924167,0.4541885844211484,1.5748949701282418
2020-07-28 00:00:00+00:00,0.008680568142159116,0.4628691525633075,1.5886254612465491
2020-07-29 00:00:00+00:00,0.005732275057570874,0.4686014276208784,1.5977580496008128
2020-07-30 00:00:00+00:00,0.01938570016095268,0.4879871277818311,1.6290338805580982
2020-07-31 00:00:00+00:00,0.03087507188479475,0.5188621996666258,1.6801149264332484
2020-08-01 00:00:00+00:00,0.0810607215827439,0.5999229212493697,1.8219783591624616
2020-08-02 00:00:00+00:00,-0.06546382722412959,0.5344590940252402,1.706524923035336
2020-08-03 00:00:00+00:00,0.0336382245992688,0.568097318624509,1.7649058013560703
2020-08-04 00:00:00+00:00,-0.011979381383783436,0.5561179372407256,1.74388945440255
2020-08-05 00:00:00+00:00,0.016800987370675122,0.5729189246114007,1.7734360299089114
2020-08-06 00:00:00+00:00,0.03521868421627012,0.6081376088276709,1.8370069853797126
2020-08-07 00:00:00+00:00,-0.031168577536730982,0.5769690312909399,1.7806331998342277
2020-08-08 00:00:00+00:00,0.011437062889935732,0.5884060941808756,1.8011153180964423
2020-08-09 00:00:00+00:00,-0.01076220398163882,0.5776438901992368,1.781835281583711
2020-08-10 00:00:00+00:00,0.010471896961155639,0.5881157871603925,1.8005925175649031
2020-08-11 00:00:00+00:00,-0.0554427910284866,0.5326729961319059,1.7034796228770581
2020-08-12 00:00:00+00:00,0.024197489685328245,0.5568704858172341,1.7452023098608431
2020-08-13 00:00:00+00:00,0.034255460391843275,0.5911259462090773,1.806020753252236
2020-08-14 00:00:00+00:00,0.00439709982787744,0.5955230460369547,1.8139794916559642
2020-08-15 00:00:00+00:00,-0.010169941886062144,0.5853531041508926,1.7956249163229354
