datetime,R_PASSIVE_EQUAL_daily,Cum_R_PASSIVE_EQUAL_daily,Equity_R_PASSIVE_EQUAL_daily
2020-03-03 00:00:00+00:00,-0.02113822042218911,-0.02113822042218911,0.9790836258642631
2020-03-04 00:00:00+00:00,-0.0021595939756978537,-0.023297814397886963,0.9769714842691665
2020-03-05 00:00:00+00:00,0.031993325713581384,0.008695511315694422,1.0087334270935584
2020-03-06 00:00:00+00:00,0.023853549754167817,0.03254906106986224,1.033084576135245
2020-03-07 00:00:00+00:00,-0.04481956964921888,-0.012270508579356638,0.9878044671343424
2020-03-08 00:00:00+00:00,-0.14591538535456314,-0.15818589393391977,0.8536910712256743
2020-03-09 00:00:00+00:00,-0.0010996568110904596,-0.15928555074501022,0.8527528199963592
2020-03-10 00:00:00+00:00,-0.004703822942175584,-0.1639893736871858,0.8487510409263493
2020-03-11 00:00:00+00:00,-0.016037405340410905,-0.1800267790275967,0.8352478439867203
2020-03-12 00:00:00+00:00,-0.5004442172116689,-0.6804709962392655,0.5063784338519289
2020-03-13 00:00:00+00:00,0.1769563335063062,-0.5035146627329593,0.6044026508139115
2020-03-14 00:00:00+00:00,-0.09744291734564424,-0.6009575800786036,0.5482863565431522
2020-03-15 00:00:00+00:00,0.033342771021599306,-0.5676148090570042,0.5668759348092387
2020-03-16 00:00:00+00:00,-0.08334757423065603,-0.6509623832876603,0.5215436103071271
2020-03-17 00:00:00+00:00,0.039657126832297496,-0.6113052564553628,0.5426421194957192
2020-03-18 00:00:00+00:00,0.07236650796695542,-0.5389387484884074,0.5833670231153173
2020-03-19 00:00:00+00:00,0.10584062876373955,-0.43309811972466783,0.6484968583499894
2020-03-20 00:00:00+00:00,-0.00856572392035438,-0.4416638436450222,0.6429657361499251
2020-03-21 00:00:00+00:00,0.003996774672078831,-0.4376670689729434,0.6455406676018819
2020-03-22 00:00:00+00:00,-0.07939165375575535,-0.5170587227286987,0.5962717719003293
2020-03-23 00:00:00+00:00,0.10492955946887814,-0.4121291632598205,0.6622387336141581
2020-03-24 00:00:00+00:00,0.027194191413304213,-0.3849349718465163,0.6804948860917255
2020-03-25 00:00:00+00:00,-0.00657047181583925,-0.39150544366235557,0.6760383703600552
2020-03-26 00:00:00+00:00,0.031626949725667916,-0.35987849393668764,0.697761103125237
2020-03-27 00:00:00+00:00,-0.04453488896682481,-0.4044133829035125,0.6673681856410307
2020-03-28 00:00:00+00:00,-0.006668408501314077,-0.41108179140482654,0.6629327071857859
2020-03-29 00:00:00+00:00,-0.06331035920131788,-0.4743921506061444,0.6222631838302425
2020-03-30 00:00:00+00:00,0.05476348630924921,-0.4196286642968952,0.6572908500636334
2020-03-31 00:00:00+00:00,0.005488323774373924,-0.4141403405225213,0.6609081925560799
2020-04-01 00:00:00+00:00,0.017593429137585815,-0.3965469113849355,0.6726387215471044
2020-04-02 00:00:00+00:00,0.01437908471428969,-0.3821678266706458,0.6823805219438474
2020-04-03 00:00:00+00:00,0.010849259626007315,-0.3713185670446385,0.6898241513104796
2020-04-04 00:00:00+00:00,0.01661847993301708,-0.35470008711162143,0.7013837656988157
2020-04-05 00:00:00+00:00,-0.01770801083356457,-0.372408097945186,0.6890729758704184
2020-04-06 00:00:00+00:00,0.10055013748589733,-0.2718579604592887,0.7619624822048285
2020-04-07 00:00:00+00:00,-0.030069779459675663,-0.3019277399189643,0.739391491448294
2020-04-08 00:00:00+00:00,0.0363350840687704,-0.2655926558501939,0.7667513955917612
2020-04-09 00:00:00+00:00,0.024961312494498643,-0.24063134335569528,0.78613138553282
2020-04-10 00:00:00+00:00,-0.0757670351357782,-0.31639837849147345,0.7287690664088339
2020-04-11 00:00:00+00:00,0.006040465542783069,-0.31035791294869036,0.7331844930337681
2020-04-12 00:00:00+00:00,-0.0010388292973337807,-0.31139674224602415,0.7324232349790991
2020-04-13 00:00:00+00:00,-0.00981384290877054,-0.32121058515479467,0.7252705037062595
2020-04-14 00:00:00+00:00,0.019620266403965383,-0.3015903187508293,0.7396410198847684
2020-04-15 00:00:00+00:00,-0.02958412092622943,-0.33117443967705873,0.7180798964893903
2020-04-16 00:00:00+00:00,0.07813586286065595,-0.2530385768164028,0.776437928742569
2020-04-17 00:00:00+00:00,-0.011230861072868921,-0.2642694378892717,0.7677666463608627
2020-04-18 00:00:00+00:00,0.05115980233481735,-0.21310963555445436,0.8080675394271216
2020-04-19 00:00:00+00:00,-0.024150362309253617,-0.237259997863708,0.7887861786333972
2020-04-20 00:00:00+00:00,0.028081450487113514,-0.20917854737659447,0.8112503760852379
2020-04-21 00:00:00+00:00,-0.0012151030621636808,-0.21039365043875816,0.8102652219222084
2020-04-22 00:00:00+00:00,0.037539018292451924,-0.17285463214630623,0.8412598981021663
2020-04-23 00:00:00+00:00,0.02271900292812229,-0.15013562921818394,0.8605912471912569
2020-04-24 00:00:00+00:00,0.003789576455833562,-0.14634605276235038,0.8638587107609101
2020-04-25 00:00:00+00:00,0.014338387558444913,-0.13200766520390547,0.8763342777727001
2020-04-26 00:00:00+00:00,0.005716560748252592,-0.1262911044556529,0.8813582421245395
2020-04-27 00:00:00+00:00,0.00025632654657474344,-0.12603477790907816,0.8815841865955844
2020-04-28 00:00:00+00:00,0.008993743526332237,-0.11704103438274592,0.8895486903330506
2020-04-29 00:00:00+00:00,0.07018557515196172,-0.0468554592307842,0.9542253120836113
2020-04-30 00:00:00+00:00,-0.045947597487795415,-0.09280305671857961,0.9113729714063324
2020-05-01 00:00:00+00:00,0.026796144742858442,-0.06600691197572117,0.936124393800175
2020-05-02 00:00:00+00:00,0.016875764448226784,-0.04913114752749439,0.9520562616858627
2020-05-03 00:00:00+00:00,-0.01819380575224559,-0.06732495327973997,0.9348913559593548
2020-05-04 00:00:00+00:00,-0.021725056129368474,-0.08905000940910845,0.9147998238318604
2020-05-05 00:00:00+00:00,-9.627273689516739e-05,-0.08914628214600362,0.9147117577883564
2020-05-06 00:00:00+00:00,-0.02156421972349626,-0.11071050186949988,0.895197869529413
2020-05-07 00:00:00+00:00,0.06728276956682103,-0.04342773230267885,0.9575017480372049
2020-05-08 00:00:00+00:00,0.0029365732224320637,-0.04049115908024679,0.9603176545652046
2020-05-09 00:00:00+00:00,-0.021554983655615468,-0.06204614273586226,0.9398395190238636
2020-05-10 00:00:00+00:00,-0.09823945762185794,-0.16028560035772021,0.8519004511455919
2020-05-11 00:00:00+00:00,-0.012325831161094293,-0.1726114315188145,0.8414645179180936
2020-05-12 00:00:00+00:00,0.022587905472778894,-0.1500235260460356,0.8606877276077695
2020-05-13 00:00:00+00:00,0.039549108379939066,-0.11047441766609654,0.8954092365545554
2020-05-14 00:00:00+00:00,0.0034616109753089386,-0.10701280669078761,0.8985141659235307
2020-05-15 00:00:00+00:00,-0.029596257071552105,-0.13660906376233972,0.8723111775324518
2020-05-16 00:00:00+00:00,0.014918271721415029,-0.1216907920409247,0.8854221057418161
2020-05-17 00:00:00+00:00,0.021605435664868722,-0.10008535637605598,0.9047601876891344
2020-05-18 00:00:00+00:00,0.01815422036889625,-0.08193113600715973,0.9213354033464172
2020-05-19 00:00:00+00:00,0.006465306397474835,-0.0754658296096849,0.9273114165856817
2020-05-20 00:00:00+00:00,-0.017003240074478124,-0.09246906968416302,0.9116774089985742
2020-05-21 00:00:00+00:00,-0.05302552946240424,-0.14549459914656726,0.864594559609839
2020-05-22 00:00:00+00:00,0.0330716640667512,-0.11242293507981606,0.8936662147703536
2020-05-23 00:00:00+00:00,0.0056373572201802785,-0.10678557785963579,0.8987183574454487
2020-05-24 00:00:00+00:00,-0.03580339863455455,-0.14258897649419033,0.8671103984164491
2020-05-25 00:00:00+00:00,0.021019991525506165,-0.12156898496868417,0.8855299629849678
2020-05-26 00:00:00+00:00,0.0009197360766660527,-0.12064924889201811,0.8863447914950427
2020-05-27 00:00:00+00:00,0.03566096632096467,-0.08498828257105345,0.9185230470669417
2020-05-28 00:00:00+00:00,0.03522999477571092,-0.04975828779534253,0.9514593760519737
2020-05-29 00:00:00+00:00,-0.006556415259358746,-0.05631470305470128,0.9452416186532391
2020-05-30 00:00:00+00:00,0.057371402524343924,0.0010566994696426454,1.0010572579732333
