datetime,R_CS_daily,Cum_R_CS_daily,Equity_R_CS_daily
2020-03-26 00:00:00+00:00,-0.003646575293822281,-0.003646575293822281,0.9963600653874973
2020-03-27 00:00:00+00:00,0.00012390442454297216,-0.003522670869279309,0.9964835264565652
2020-03-28 00:00:00+00:00,-0.0024170499707125447,-0.005939720839991854,0.9940778844277982
2020-03-29 00:00:00+00:00,-0.005560128227295468,-0.011499849067287321,0.9885660214548531
2020-03-30 00:00:00+00:00,-0.014973913659728801,-0.026473762727016122,0.9738735952877047
2020-03-31 00:00:00+00:00,-0.0022402800246231563,-0.028714042751639277,0.9716942877666961
2020-04-01 00:00:00+00:00,-6.245856290337543e-05,-0.028776501314542652,0.971633599033186
2020-04-02 00:00:00+00:00,0.014694477500960746,-0.014082023813581906,0.9860166640988128
2020-04-03 00:00:00+00:00,0.002792658308252091,-0.011289365505329815,0.9887741202521988
2020-04-04 00:00:00+00:00,-0.002019960346399204,-0.01330932585172902,0.9867788515979558
2020-04-05 00:00:00+00:00,0.0032729178103966215,-0.010036408041332398,0.9900137886300698
2020-04-06 00:00:00+00:00,0.013480878407852994,0.0034444703665205967,1.0034504093715246
2020-04-07 00:00:00+00:00,-0.0008344511681433393,0.002610019198377257,1.0026134282637487
2020-04-08 00:00:00+00:00,0.004865250689619966,0.007475269887997223,1.0075032794675034
2020-04-09 00:00:00+00:00,-0.0452673189013245,-0.03779204901332728,0.9629131588141763
2020-04-10 00:00:00+00:00,-0.01656769952313828,-0.05435974853646556,0.9470913304885951
2020-04-11 00:00:00+00:00,-0.00011775577692928045,-0.05447750431339484,0.9469798115792771
2020-04-12 00:00:00+00:00,-0.0012342460061002115,-0.05571175031949505,0.9458117265294165
2020-04-13 00:00:00+00:00,-0.00012997982858553732,-0.05584173014808059,0.945688798072611
2020-04-14 00:00:00+00:00,0.02698562089545557,-0.02885610925262502,0.9715562523645407
2020-04-15 00:00:00+00:00,0.005545610961049009,-0.023310498291576012,0.9769590925453105
2020-04-16 00:00:00+00:00,0.012716677535321226,-0.010593820756254787,0.9894620961308305
2020-04-17 00:00:00+00:00,0.0014066351357317894,-0.009187185620522998,0.9908548876257991
2020-04-18 00:00:00+00:00,-0.0030151100237045016,-0.0122022956442275,0.9878718504745609
2020-04-19 00:00:00+00:00,0.01090535849585985,-0.0012969371483676495,0.998703903511149
2020-04-20 00:00:00+00:00,0.005282806869476049,0.003985869721108399,1.0039938238643737
2020-04-21 00:00:00+00:00,-0.008752459011757037,-0.004766589290648638,0.9952447528677912
2020-04-22 00:00:00+00:00,0.0053703706427545425,0.0006037813521059046,1.000603963664757
2020-04-23 00:00:00+00:00,-0.0026697008327218243,-0.0020659194806159197,0.9979362130622276
2020-04-24 00:00:00+00:00,0.009108899341161457,0.007042979860545537,1.0070678399720214
2020-04-25 00:00:00+00:00,-0.0016404623870078512,0.0054025174735376855,1.0054171373873193
2020-04-26 00:00:00+00:00,-0.0036950387660352373,0.0017074787075024482,1.0017089372793127
2020-04-27 00:00:00+00:00,0.005860179861474152,0.0075676585689766,1.0075963656665652
2020-04-28 00:00:00+00:00,0.012061452990324453,0.019629111559301055,1.0198230293024282
2020-04-29 00:00:00+00:00,0.005920114966135046,0.0255492265254361,1.0258784054569052
2020-04-30 00:00:00+00:00,-0.01101841156043135,0.01453081496500475,1.0146369004702538
2020-05-01 00:00:00+00:00,-0.005003019149131906,0.009527795815872844,1.0095733297602427
2020-05-02 00:00:00+00:00,-0.004510953868863772,0.005016841947009072,1.005029447369558
2020-05-03 00:00:00+00:00,-0.00041693155698569514,0.004599910390023377,1.0046105062182118
2020-05-04 00:00:00+00:00,0.003709436657552131,0.008309347047575508,1.008343965490875
2020-05-05 00:00:00+00:00,9.684277113244293e-05,0.00840618981870795,1.0084416210432885
2020-05-06 00:00:00+00:00,0.01271627023706609,0.02112246005577404,1.021347118204603
2020-05-07 00:00:00+00:00,0.011396374991292781,0.03251883504706682,1.0330533505692119
2020-05-08 00:00:00+00:00,-0.016164718035179333,0.016354117011887485,1.0164885775780734
2020-05-09 00:00:00+00:00,-0.004181919496675904,0.012172197515211581,1.012246580205272
2020-05-10 00:00:00+00:00,0.0010347307821652867,0.013206928297376868,1.0132945249778091
2020-05-11 00:00:00+00:00,-0.00916874816278635,0.004038180134590518,1.0040463445701113
2020-05-12 00:00:00+00:00,-0.01724650189467491,-0.013208321760084393,0.9868785253331583
2020-05-13 00:00:00+00:00,0.0023085673963219753,-0.010899754363762417,0.9891594327220841
2020-05-14 00:00:00+00:00,0.020532887471788035,0.009633133108025618,1.009679681082311
2020-05-15 00:00:00+00:00,-0.019202245462548874,-0.009569112354523256,0.9904765259125259
2020-05-16 00:00:00+00:00,0.012641824861015874,0.0030727125064926187,1.003077438126484
2020-05-17 00:00:00+00:00,-0.009741593686388276,-0.006668881179895657,0.9933533064585605
2020-05-18 00:00:00+00:00,0.0030096469381605618,-0.0036592342417350954,0.9963474525971597
2020-05-19 00:00:00+00:00,-0.002928903206972571,-0.0065881374487076665,0.9934335167491073
2020-05-20 00:00:00+00:00,-0.00060220536541502,-0.0071903428141226865,0.9928354458539632
2020-05-21 00:00:00+00:00,-0.013284757767326374,-0.02047510058144906,0.9797330909551123
