datetime,R_TS_RB_daily,Cum_R_TS_RB_daily,Equity_R_TS_RB_daily
2020-03-26 00:00:00+00:00,0.012410252011153661,0.012410252011153661,1.012487578738946
2020-03-27 00:00:00+00:00,0.03245256852897649,0.04486282054013015,1.0458843762136187
2020-03-28 00:00:00+00:00,-0.009960281516514607,0.034902539023615536,1.0355187812099713
2020-03-29 00:00:00+00:00,-0.01841736467363943,0.016485174349976105,1.0166218045952466
2020-03-30 00:00:00+00:00,0.02220946259708681,0.03869463694706292,1.0394530246335107
2020-03-31 00:00:00+00:00,-0.008213008094420467,0.030481628852642453,1.030950950122984
2020-04-01 00:00:00+00:00,0.05428843898108469,0.08477006783372715,1.088466764402172
2020-04-02 00:00:00+00:00,-0.03445369174162891,0.050316376092098235,1.0516037460356562
2020-04-03 00:00:00+00:00,0.007851293896711353,0.05816766998880959,1.0598926930085952
2020-04-04 00:00:00+00:00,-0.022501761017420636,0.03566590897138895,1.0363095669205238
2020-04-05 00:00:00+00:00,-0.023988269037599846,0.011677639933789105,1.011746089755637
2020-04-06 00:00:00+00:00,-0.012292115318976725,-0.0006144753851876194,0.9993857133661489
2020-04-07 00:00:00+00:00,-0.00862645043938462,-0.00924092582457224,0.9908016403127284
2020-04-08 00:00:00+00:00,0.003537097712745918,-0.005703828111826321,0.9943124078320602
2020-04-09 00:00:00+00:00,-0.005859368833003826,-0.011563196944830146,0.9885033998790758
2020-04-10 00:00:00+00:00,0.012570669059881023,0.0010074721150508774,1.0010079797855558
2020-04-11 00:00:00+00:00,-0.012529860166178174,-0.011522388051127297,0.9885437404323675
2020-04-12 00:00:00+00:00,0.033665093101675966,0.022142705050548668,1.0223896742307295
2020-04-13 00:00:00+00:00,0.011830102739323577,0.033972807789872245,1.0345564744685878
2020-04-14 00:00:00+00:00,0.009623133061323036,0.04359594085119528,1.0445602055000163
2020-04-15 00:00:00+00:00,0.013835055796173314,0.057430996647368594,1.0591121858415768
2020-04-16 00:00:00+00:00,0.05867832775192507,0.11610932439929367,1.1231186496935541
2020-04-17 00:00:00+00:00,-0.03000245966502484,0.08610686473426883,1.0899227963918623
2020-04-18 00:00:00+00:00,0.014381318776857189,0.10048818351112603,1.105710576010163
2020-04-19 00:00:00+00:00,0.022602752740938467,0.12309093625206449,1.130987264014259
2020-04-20 00:00:00+00:00,0.0677194450607968,0.1908103813128613,1.2102299481089698
2020-04-21 00:00:00+00:00,-0.028192318674962528,0.16261806263789877,1.1765872212399717
2020-04-22 00:00:00+00:00,-0.008899459146240454,0.1537186034916583,1.1661626864952601
2020-04-23 00:00:00+00:00,0.010396193685303472,0.16411479717696179,1.1783495785337328
2020-04-24 00:00:00+00:00,0.004046041793196118,0.1681608389701579,1.1831268882556465
2020-04-25 00:00:00+00:00,0.000321879950286453,0.16848271892044436,1.183507774376135
2020-04-26 00:00:00+00:00,-0.004950121176304268,0.16353259774414008,1.17766374374313
2020-04-27 00:00:00+00:00,-0.00839639661171605,0.15513620113242405,1.1678170082726678
2020-04-28 00:00:00+00:00,-0.024976562647207115,0.13015963848521694,1.1390101986746353
2020-04-29 00:00:00+00:00,0.025967418904655478,0.15612705738987243,1.1689747205313676
2020-04-30 00:00:00+00:00,0.0290403065508282,0.18516736394070063,1.2034198323597876
2020-05-01 00:00:00+00:00,-0.04306258281431308,0.14210478112638755,1.1526974231438258
2020-05-02 00:00:00+00:00,-0.002471250893466122,0.13963353023292144,1.1498523355175863
2020-05-03 00:00:00+00:00,-0.0045097366118753476,0.1351237936210461,1.144678479474565
2020-05-04 00:00:00+00:00,0.0175544731507364,0.1526782667717825,1.1649501154815896
2020-05-05 00:00:00+00:00,0.01590294822396998,0.1685812149957525,1.1836243509880828
2020-05-06 00:00:00+00:00,-0.007500761191394302,0.16108045380435818,1.174779480490396
2020-05-07 00:00:00+00:00,-0.021827408741180394,0.1392530450631778,1.1494149169774375
2020-05-08 00:00:00+00:00,0.019622585108696335,0.15887563017187412,1.1721921522781837
2020-05-09 00:00:00+00:00,-0.03948164031725561,0.1193939898546185,1.1268137840422663
2020-05-10 00:00:00+00:00,0.0333636998176838,0.1527576896723023,1.1650426428730702
2020-05-11 00:00:00+00:00,-0.023119264229806022,0.12963842544249626,1.1384166863899023
2020-05-12 00:00:00+00:00,-0.030647688472176058,0.09899073697032021,1.104056072607347
2020-05-13 00:00:00+00:00,-0.003558013315040896,0.09543272365527931,1.1001348064957348
2020-05-14 00:00:00+00:00,-0.04642060372814389,0.049012119927135424,1.0502330794112904
2020-05-15 00:00:00+00:00,0.001164259190478831,0.05017637911761425,1.0514565349976457
2020-05-16 00:00:00+00:00,-0.023078894574850402,0.02709748454276385,1.02746796012581
2020-05-17 00:00:00+00:00,-0.009907774825128087,0.01718970971763576,1.0173383029817078
2020-05-18 00:00:00+00:00,-0.013388806724516217,0.0038009029931195433,1.0038081355854584
2020-05-19 00:00:00+00:00,-0.03501067705748763,-0.031209774064368086,0.9692722235742276
2020-05-20 00:00:00+00:00,0.017095407903004407,-0.014114366161363679,0.9859847745206386
2020-05-21 00:00:00+00:00,0.030745069672382615,0.016630703511018936,1.0167697634794723
2020-05-22 00:00:00+00:00,0.017883724317171768,0.034514427828190704,1.0351169627580747
2020-05-23 00:00:00+00:00,-0.02134471775304753,0.013169710075143174,1.0132568126587873
2020-05-24 00:00:00+00:00,0.0024777190667711717,0.015647429141914346,1.015770491191687
2020-05-25 00:00:00+00:00,-0.01715618493486397,-0.0015087557929496231,0.9984923818068797
2020-05-26 00:00:00+00:00,-0.05398899886382456,-0.05549775465677418,0.9460141477945082
2020-05-27 00:00:00+00:00,0.0368850124362578,-0.018612742220516378,0.9815594051664431
2020-05-28 00:00:00+00:00,-0.0062819095723741815,-0.02489465179289056,0.975412664591245
2020-05-29 00:00:00+00:00,-0.044024340709892494,-0.06891899250278305,0.9334022895990686
2020-05-30 00:00:00+00:00,-0.0008217528941091685,-0.06974074539689222,0.9326355786328454
2020-05-31 00:00:00+00:00,0.04389959811092625,-0.025841147285965968,0.9744898776760391
2020-06-01 00:00:00+00:00,-0.013336633038119147,-0.039177780324085115,0.9615797439911762
2020-06-02 00:00:00+00:00,-0.020510596995200955,-0.05968837731928607,0.9420580545043182
2020-06-03 00:00:00+00:00,-0.00820156571385278,-0.06788994303313885,0.934363301109533
2020-06-04 00:00:00+00:00,-0.01568054691248957,-0.08357048994562842,0.9198262458838916
2020-06-05 00:00:00+00:00,-0.006774869043267262,-0.09034535898889569,0.9136156054184688
2020-06-06 00:00:00+00:00,-0.014155246088094724,-0.10450060507699041,0.9007742523689446
2020-06-07 00:00:00+00:00,0.005243047488189329,-0.09925755758880109,0.9055094571546509
2020-06-08 00:00:00+00:00,-0.02393371510380855,-0.12319127269260964,0.8840945432435752
