datetime,R_CS_RB_daily,Cum_R_CS_RB_daily,Equity_R_CS_RB_daily
2020-03-03 00:00:00+00:00,-0.007327951867902401,-0.007327951867902401,0.99269883210756
2020-03-04 00:00:00+00:00,-0.01594565757384609,-0.023273609441748493,0.9769951321072881
2020-03-05 00:00:00+00:00,-0.015045889626983121,-0.03831949906873161,0.9624054041345987
2020-03-06 00:00:00+00:00,-0.013359113893256974,-0.051678612961988585,0.9496340178686685
2020-03-07 00:00:00+00:00,-0.011071761411298387,-0.06275037437328697,0.9391778872988059
2020-03-08 00:00:00+00:00,-0.007069192586205543,-0.06981956695949251,0.932562069736282
2020-03-09 00:00:00+00:00,-0.01130619736587913,-0.08112576432537164,0.9220777196698504
2020-03-10 00:00:00+00:00,-0.007876248084476357,-0.089002012409848,0.9148437325320629
2020-03-11 00:00:00+00:00,-0.019871357480960902,-0.1088733698908089,0.8968439777588406
2020-03-12 00:00:00+00:00,-0.06097205350629541,-0.1698454233971043,0.8437952375174675
2020-03-13 00:00:00+00:00,-0.04836816609285433,-0.21821358948995861,0.8039537072645959
2020-03-14 00:00:00+00:00,-0.031008705993893357,-0.24922229548385197,0.7794066955374706
2020-03-15 00:00:00+00:00,-0.03997118128366031,-0.2891934767675123,0.7488673029604209
2020-03-16 00:00:00+00:00,-0.013494214283892378,-0.30268769105140464,0.7388298035017791
2020-03-17 00:00:00+00:00,-0.03352205086616391,-0.3362097419175685,0.7144732351131384
2020-03-18 00:00:00+00:00,-0.02619336719303688,-0.3624031091106054,0.6960017466400216
2020-03-19 00:00:00+00:00,-0.03430772770152555,-0.396710836812131,0.6725284679942537
2020-03-20 00:00:00+00:00,-0.05313990647623208,-0.44985074328836305,0.6377233290056865
2020-03-21 00:00:00+00:00,-0.052874763214850296,-0.5027255065032133,0.6048798071817734
2020-03-22 00:00:00+00:00,-0.015739113141278193,-0.5184646196444915,0.595434064258516
2020-03-23 00:00:00+00:00,-0.023161288914664548,-0.541625908559156,0.5818015268557452
2020-03-24 00:00:00+00:00,-0.015834536803751176,-0.5574604453629072,0.5726615239959955
2020-03-25 00:00:00+00:00,-0.0183387357643994,-0.5757991811273065,0.5622553453448208
2020-03-26 00:00:00+00:00,0.00586496584076007,-0.5699342152865465,0.5655626428521915
2020-03-27 00:00:00+00:00,-0.02067899187950287,-0.5906132071660494,0.5539874714697838
2020-03-28 00:00:00+00:00,0.007549802954290095,-0.5830634042117593,0.5581857960382848
2020-03-29 00:00:00+00:00,-0.007382420769790465,-0.5904458249815497,0.5540802068638537
2020-03-30 00:00:00+00:00,0.005984598028261001,-0.5844612269532887,0.5574060963065472
2020-03-31 00:00:00+00:00,-0.0010015173279750297,-0.5854627442812638,0.5568481238985338
2020-04-01 00:00:00+00:00,-0.016680479101159527,-0.6021432233824233,0.5476366697204645
2020-04-02 00:00:00+00:00,-0.0053795504648316075,-0.607522773847255,0.5446985406118945
2020-04-03 00:00:00+00:00,0.020546715323098323,-0.5869760585241566,0.5560060750045016
2020-04-04 00:00:00+00:00,-0.007357059163447621,-0.5943331176876042,0.551930515863222
2020-04-05 00:00:00+00:00,-0.02121646143968534,-0.6155495791272896,0.5403438519897761
2020-04-06 00:00:00+00:00,0.005400953143675653,-0.610148625983614,0.543270119018063
2020-04-07 00:00:00+00:00,-0.00649472529617963,-0.6166433512797936,0.5397531620306956
2020-04-08 00:00:00+00:00,-0.010733817921990846,-0.6273771692017844,0.5339905327018882
2020-04-09 00:00:00+00:00,-0.02598886267985826,-0.6533660318816427,0.520291508151143
2020-04-10 00:00:00+00:00,-0.00871928646299134,-0.662085318344634,0.5157746579193043
2020-04-11 00:00:00+00:00,-0.018906266833206807,-0.6809915851778409,0.5061148874461563
2020-04-12 00:00:00+00:00,-0.009573325664195293,-0.6905649108420362,0.5012928033240117
2020-04-13 00:00:00+00:00,-0.0022634848866218884,-0.6928283957286581,0.5001594178242856
2020-04-14 00:00:00+00:00,-0.01825154814324332,-0.7110799438719014,0.49111353591667756
2020-04-15 00:00:00+00:00,-0.008386296551990958,-0.7194662404238924,0.48701213398780535
2020-04-16 00:00:00+00:00,0.014612051388862147,-0.7048541890350303,0.49418062595699014
