datetime,R_TS_daily,Cum_R_TS_daily,Equity_R_TS_daily
2020-03-03 00:00:00+00:00,-0.005318436431101026,-0.005318436431101026,0.9946956814125615
2020-03-04 00:00:00+00:00,-0.0034338375460142494,-0.008752273977115275,0.9912859156761198
2020-03-05 00:00:00+00:00,-0.008820783109417462,-0.017573057086532735,0.9825804485779702
2020-03-06 00:00:00+00:00,0.005849633260916223,-0.011723423825616513,0.9883450277507414
2020-03-07 00:00:00+00:00,-0.01430852031571847,-0.026031944141334983,0.9743039658080535
2020-03-08 00:00:00+00:00,0.049348537849209485,0.023316593707874502,1.0235905505823377
2020-03-09 00:00:00+00:00,-0.0064831381278307905,0.01683345558004371,1.016975936553042
2020-03-10 00:00:00+00:00,0.008332451873280685,0.025165907453324397,1.0254852420567548
2020-03-11 00:00:00+00:00,0.002503228431298311,0.027669135884622706,1.0280554814766178
2020-03-12 00:00:00+00:00,0.19649716707510215,0.22416630295972484,1.2512790935429101
2020-03-13 00:00:00+00:00,-0.08690101991866986,0.13726528304105498,1.147132422936842
2020-03-14 00:00:00+00:00,0.023951353977512736,0.16121663701856773,1.1749394766301837
2020-03-15 00:00:00+00:00,0.000860946740046065,0.16207758375861378,1.1759514725171096
2020-03-16 00:00:00+00:00,0.03911785422705699,0.20119543798567077,1.2228637424971764
2020-03-17 00:00:00+00:00,-0.027451434015806835,0.17374400396986395,1.1897509553110754
2020-03-18 00:00:00+00:00,-0.015677447622182608,0.15806655634768135,1.1712441458461598
2020-03-19 00:00:00+00:00,0.0007494295794754826,0.15881598592715684,1.1721222398475555
2020-03-20 00:00:00+00:00,-0.006624105528911046,0.1521918803982458,1.1643836373943481
2020-03-21 00:00:00+00:00,-0.004503222604974533,0.14768865779327126,1.159151947251352
2020-03-22 00:00:00+00:00,-0.009173928433467163,0.13851472935980408,1.1485665990962832
2020-03-23 00:00:00+00:00,-0.02203031286125462,0.11648441649854946,1.1235400016435346
2020-03-24 00:00:00+00:00,0.008594483086584236,0.12507889958513368,1.1332378615367673
2020-03-25 00:00:00+00:00,-0.009249404645361083,0.1158294949397726,1.1228044119773681
2020-03-26 00:00:00+00:00,0.012483395373797173,0.12831289031356977,1.1369086747627333
2020-03-27 00:00:00+00:00,-0.020440112525477297,0.10787277778809247,1.1139060227834516
2020-03-28 00:00:00+00:00,-0.01295812259629632,0.09491465519179615,1.0995650089567213
2020-03-29 00:00:00+00:00,0.014532450110530358,0.10944710530232651,1.115661056820088
2020-03-30 00:00:00+00:00,-0.022570665617449352,0.08687643968487715,1.0907618965078647
2020-03-31 00:00:00+00:00,0.0009461928494245886,0.08782263253430174,1.0917944560379513
2020-04-01 00:00:00+00:00,-0.00995283914478715,0.0778697933895146,1.0809818985173287
2020-04-02 00:00:00+00:00,0.013482430352524142,0.09135222374203873,1.0956548529544072
2020-04-03 00:00:00+00:00,-0.002287343049318934,0.0890648806927198,1.0931515784572248
2020-04-04 00:00:00+00:00,0.003649277032125358,0.09271415772484516,1.097148079139004
2020-04-05 00:00:00+00:00,-0.0038575133538494774,0.08885664437099569,1.0929239682926142
2020-04-06 00:00:00+00:00,0.03830088587280552,0.12715753024380122,1.1355958943899815
2020-04-07 00:00:00+00:00,-0.00780059841081037,0.11935693183299086,1.1267720273264024
2020-04-08 00:00:00+00:00,0.012534269690590386,0.13189120152358125,1.1409841751741365
2020-04-09 00:00:00+00:00,-0.0019692561163147417,0.1299219454072665,1.1387394960080448
2020-04-10 00:00:00+00:00,-0.02401123500253575,0.10591071040473075,1.1117226068131074
2020-04-11 00:00:00+00:00,2.413963294471981e-05,0.10593485003767547,1.1117494437126874
2020-04-12 00:00:00+00:00,-0.007479743191461779,0.0984551068462137,1.1034648652645218
2020-04-13 00:00:00+00:00,-0.0114838733629958,0.08697123348321789,1.090865298871994
2020-04-14 00:00:00+00:00,0.0011878840366865088,0.0881591175199044,1.0921618902943608
2020-04-15 00:00:00+00:00,0.006611789290410253,0.09477090681031466,1.0994069596262899
2020-04-16 00:00:00+00:00,-0.010110553297494754,0.0846603535128199,1.0883473505611094
2020-04-17 00:00:00+00:00,-0.0029370500885459692,0.08172330342427393,1.0851555094718235
2020-04-18 00:00:00+00:00,0.02270502554982214,0.10442832897409607,1.1100758307414451
2020-04-19 00:00:00+00:00,-0.014112274790826267,0.0903160541832698,1.094520156719229
2020-04-20 00:00:00+00:00,0.01558822179729971,0.1059042759805695,1.1117154535413192
