datetime,R_TS_daily,Cum_R_TS_daily,Equity_R_TS_daily
2020-03-26 00:00:00+00:00,0.008206365733968013,0.008206365733968013,1.008240130251377
2020-03-27 00:00:00+00:00,-0.015056319856326193,-0.006849954122358179,0.9931734533362135
2020-03-28 00:00:00+00:00,-0.005986450449712528,-0.012836404572070708,0.9872456306813742
2020-03-29 00:00:00+00:00,0.012245423523447877,-0.0005909810486228306,0.9994091935462813
2020-03-30 00:00:00+00:00,-0.016813976730555322,-0.01740495777917815,0.9827456335541475
2020-03-31 00:00:00+00:00,0.0016165356860880229,-0.01578842209309013,0.9843355616826822
2020-04-01 00:00:00+00:00,-0.0065980509224448656,-0.022386473015534994,0.9778622446439031
2020-04-02 00:00:00+00:00,0.01124609751975578,-0.011140375495779214,0.9889214486927789
2020-04-03 00:00:00+00:00,0.0018402103267872462,-0.009300165168991967,0.990742947611582
2020-04-04 00:00:00+00:00,0.0053976974606634275,-0.0039024677083285397,0.9961051370231562
2020-04-05 00:00:00+00:00,-0.006262160249094996,-0.010164627957423535,0.9898868572828999
2020-04-06 00:00:00+00:00,0.02559736108004477,0.015432733122621233,1.0155524327196932
2020-04-07 00:00:00+00:00,-0.013502864195624917,0.001929868926996316,1.0019317323225443
2020-04-08 00:00:00+00:00,0.010073140601477895,0.01200300952847421,1.0120753347310323
2020-04-09 00:00:00+00:00,-0.00412810981092591,0.0078748997175483,1.0079059882932193
2020-04-10 00:00:00+00:00,-0.020776335670659486,-0.012901435953111186,0.9871814308221102
2020-04-11 00:00:00+00:00,-0.0002787064938250235,-0.013180142446936209,0.9869063352839937
2020-04-12 00:00:00+00:00,-0.006656567860777115,-0.019836710307713324,0.9803587427149859
2020-04-13 00:00:00+00:00,-0.008940505991980853,-0.028777216299694177,0.9716329043298383
2020-04-14 00:00:00+00:00,-0.0001263984702084972,-0.028903614769902674,0.9715100991784819
2020-04-15 00:00:00+00:00,0.005586911128675516,-0.023316703641227156,0.976953030191356
2020-04-16 00:00:00+00:00,-0.005747586056123609,-0.029064289697350764,0.971354014403572
2020-04-17 00:00:00+00:00,-0.0037257154162788284,-0.03279000511362959,0.9677417590735915
2020-04-18 00:00:00+00:00,0.022903565348529963,-0.009886439765099626,0.9901622704248985
2020-04-19 00:00:00+00:00,-0.01266515178869649,-0.022551591553796116,0.9777007947889956
2020-04-20 00:00:00+00:00,0.015140132957932463,-0.007411458595863653,0.9926159385373733
2020-04-21 00:00:00+00:00,-0.0032165258826110984,-0.010627984478474751,0.9894282930000547
2020-04-22 00:00:00+00:00,-0.008812973243740772,-0.019440957722215525,0.9807467990042058
2020-04-23 00:00:00+00:00,0.0018206123364455772,-0.017620345385769946,0.9825339851182909
2020-04-24 00:00:00+00:00,0.0037032870045224076,-0.013917058381247538,0.9861793361813611
2020-04-25 00:00:00+00:00,0.006416555315275163,-0.0075005030659723755,0.992527555512173
2020-04-26 00:00:00+00:00,0.0020404292820056166,-0.005460073783966759,0.9945548053262326
2020-04-27 00:00:00+00:00,-0.001334659273532879,-0.006794733057499638,0.9932282989461986
2020-04-28 00:00:00+00:00,0.006953027856433473,0.00015829479893383555,1.0001583073282165
2020-04-29 00:00:00+00:00,0.021692055391704008,0.021850350190637843,1.0220908173290078
2020-04-30 00:00:00+00:00,-0.019269497981600204,0.0025808522090376394,1.0025841854750388
2020-05-01 00:00:00+00:00,0.004219066070753479,0.0067999182797911185,1.0068230902167472
2020-05-02 00:00:00+00:00,0.0038475543128579453,0.010647472592649063,1.010704358647255
2020-05-03 00:00:00+00:00,-0.010015598515036934,0.0006318740776121295,1.0006320737520913
2020-05-04 00:00:00+00:00,-0.008068966257931819,-0.007437092180319689,0.992590494558992
2020-05-05 00:00:00+00:00,-0.001496029013540678,-0.008933121193860367,0.9911066605866518
2020-05-06 00:00:00+00:00,-0.00042699987642559807,-0.009360121070285965,0.9906835485058886
2020-05-07 00:00:00+00:00,-0.0014846840356245758,-0.010844805105910542,0.989213787792181
2020-05-08 00:00:00+00:00,-0.00477740318920612,-0.015622208295116662,0.9844991854327556
2020-05-09 00:00:00+00:00,-0.00986140700279349,-0.025483615297910153,0.9748383512708614
2020-05-10 00:00:00+00:00,-0.018835102295952755,-0.04431871759386291,0.9566490080092444
2020-05-11 00:00:00+00:00,-0.005154275684258427,-0.04947299327812134,0.9517308609200509
2020-05-12 00:00:00+00:00,-0.012486895691967285,-0.061959888970088625,0.9399205872177706
2020-05-13 00:00:00+00:00,-0.0030620893167004858,-0.06502197828678911,0.9370468684662738
2020-05-14 00:00:00+00:00,0.004327797770611842,-0.060694180516177275,0.9411110058535603
2020-05-15 00:00:00+00:00,-0.009364553717895456,-0.07005873423407273,0.9323390580772947
2020-05-16 00:00:00+00:00,-0.0006329504643795028,-0.07069168469845223,0.9317491203578976
2020-05-17 00:00:00+00:00,-0.004155599130917616,-0.07484728382936985,0.9278851785801857
2020-05-18 00:00:00+00:00,0.006425970415501497,-0.06842131341386835,0.9338669400139541
2020-05-19 00:00:00+00:00,-0.0019769502406669598,-0.07039826365453532,0.9320225552712788
2020-05-20 00:00:00+00:00,-0.013124247373178572,-0.0835225110277139,0.9198703792105646
2020-05-21 00:00:00+00:00,-0.000993564673759208,-0.0845160757014731,0.918956882381581
2020-05-22 00:00:00+00:00,-0.014506243152942248,-0.09902231885441534,0.905722493109498
2020-05-23 00:00:00+00:00,-0.0010783544004858297,-0.10010067325490117,0.9047463296930864
2020-05-24 00:00:00+00:00,0.003279239062293498,-0.09682143419260768,0.9077180790741737
2020-05-25 00:00:00+00:00,-0.00494956844755271,-0.10177100264016038,0.903236366731214
2020-05-26 00:00:00+00:00,0.007969317333364137,-0.09380168530679625,0.9104633025887996
2020-05-27 00:00:00+00:00,-0.003491334277697672,-0.09729301958449392,0.9072901134072411
2020-05-28 00:00:00+00:00,0.007962632194640336,-0.08933038738985358,0.914543370058144
2020-05-29 00:00:00+00:00,-0.0034062809862255472,-0.09273666837607912,0.9114334779557464
2020-05-30 00:00:00+00:00,0.021154630688403758,-0.07158203768767536,0.9309199039458151
2020-05-31 00:00:00+00:00,-0.016019704929420845,-0.0876017426170962,0.9161256578870295
2020-06-01 00:00:00+00:00,0.019916732725598584,-0.06768500989149762,0.9345548027381086
2020-06-02 00:00:00+00:00,-0.025397049432695384,-0.093082059324193,0.91111873144108
2020-06-03 00:00:00+00:00,0.0022068621084214606,-0.09087519721577154,0.9131316651623926
2020-06-04 00:00:00+00:00,-0.0038293768435361886,-0.09470457405930774,0.9096416265101822
2020-06-05 00:00:00+00:00,-0.005164163002994791,-0.09986873706230254,0.9049561974490864
2020-06-06 00:00:00+00:00,-0.002188999738043136,-0.10205773680034567,0.9029774151370586
2020-06-07 00:00:00+00:00,-0.008124486476919721,-0.1101822232772654,0.8956709083368357
2020-06-08 00:00:00+00:00,-0.00423490456235196,-0.11441712783961736,0.8918858478625923
2020-06-09 00:00:00+00:00,-0.0007736951676873411,-0.1151908230073047,0.8911960669664541
2020-06-10 00:00:00+00:00,-0.00027109220966481417,-0.11546191521696951,0.8909545033998956
2020-06-11 00:00:00+00:00,-0.002470281173464814,-0.11793219639043433,0.8887563114576519
2020-06-12 00:00:00+00:00,-0.010292584736074716,-0.12822478112650904,0.8796556269372315
2020-06-13 00:00:00+00:00,-0.0031144973861487383,-0.13133927851265778,0.876920203731791
2020-06-14 00:00:00+00:00,0.006092207947769184,-0.1252470705648886,0.8822788905096537
2020-06-15 00:00:00+00:00,0.0008318423948333749,-0.12441522817005522,0.8830131128311355
2020-06-16 00:00:00+00:00,-0.008132171421398746,-0.13254739959145398,0.8758614176489126
2020-06-17 00:00:00+00:00,0.00019217422475839688,-0.13235522536669558,0.8760297518120705
2020-06-18 00:00:00+00:00,0.0,-0.13235522536669558,0.8760297518120705
2020-06-19 00:00:00+00:00,0.0,-0.13235522536669558,0.8760297518120705
2020-06-20 00:00:00+00:00,0.0,-0.13235522536669558,0.8760297518120705
2020-06-21 00:00:00+00:00,0.0,-0.13235522536669558,0.8760297518120705
2020-06-22 00:00:00+00:00,0.0,-0.13235522536669558,0.8760297518120705
2020-06-23 00:00:00+00:00,0.0,-0.13235522536669558,0.8760297518120705
2020-06-24 00:00:00+00:00,0.0,-0.13235522536669558,0.8760297518120705
2020-06-25 00:00:00+00:00,0.0,-0.13235522536669558,0.8760297518120705
2020-06-26 00:00:00+00:00,0.0,-0.13235522536669558,0.8760297518120705
2020-06-27 00:00:00+00:00,0.0,-0.13235522536669558,0.8760297518120705
2020-06-28 00:00:00+00:00,0.0,-0.13235522536669558,0.8760297518120705
2020-06-29 00:00:00+00:00,0.0,-0.13235522536669558,0.8760297518120705
2020-06-30 00:00:00+00:00,0.0,-0.13235522536669558,0.8760297518120705
2020-07-01 00:00:00+00:00,0.0,-0.13235522536669558,0.8760297518120705
2020-07-02 00:00:00+00:00,0.0,-0.13235522536669558,0.8760297518120705
2020-07-03 00:00:00+00:00,0.0,-0.13235522536669558,0.8760297518120705
2020-07-04 00:00:00+00:00,0.0,-0.13235522536669558,0.8760297518120705
2020-07-05 00:00:00+00:00,0.0,-0.13235522536669558,0.8760297518120705
2020-07-06 00:00:00+00:00,0.0,-0.13235522536669558,0.8760297518120705
2020-07-07 00:00:00+00:00,0.0,-0.13235522536669558,0.8760297518120705
2020-07-08 00:00:00+00:00,0.0,-0.13235522536669558,0.8760297518120705
2020-07-09 00:00:00+00:00,0.0,-0.13235522536669558,0.8760297518120705
2020-07-10 00:00:00+00:00,0.0,-0.13235522536669558,0.8760297518120705
2020-07-11 00:00:00+00:00,0.0,-0.13235522536669558,0.8760297518120705
2020-07-12 00:00:00+00:00,0.0,-0.13235522536669558,0.8760297518120705
